design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,transaction_arrival_rate,execution_index,manifest_pair_id,network_instance,event_replication,network_realization_id,network_seed,event_seed,run_id
D121,O050,1,60,0.25,322,0.206052109,0.123509785,0.230258857,78,3.759828934,150,D121_O050,1,2,D121_O050_S01,-2422396636157537448,8909181668388252697,D121_O050_S01_E02
D121,O050,1,60,0.25,322,0.206052109,0.123509785,0.230258857,78,3.759828934,151,D121_O050,2,1,D121_O050_S02,4658068184891636420,-1875251959111287846,D121_O050_S02_E01
D121,O050,1,60,0.25,322,0.206052109,0.123509785,0.230258857,78,3.759828934,152,D121_O050,2,2,D121_O050_S02,4658068184891636420,-7552535910082466167,D121_O050_S02_E02
D121,O084,1,60,0.25,797,0.372992677,0.000386491,0.00152113,169,183.7215225,153,D121_O084,1,1,D121_O084_S01,-1807266083901221360,4170855786852115667,D121_O084_S01_E01
D121,O084,1,60,0.25,797,0.372992677,0.000386491,0.00152113,169,183.7215225,154,D121_O084,1,2,D121_O084_S01,-1807266083901221360,4130352506359812094,D121_O084_S01_E02
D121,O084,1,60,0.25,797,0.372992677,0.000386491,0.00152113,169,183.7215225,155,D121_O084,2,1,D121_O084_S02,-4923814990488603956,-915948890293233097,D121_O084_S02_E01
D121,O084,1,60,0.25,797,0.372992677,0.000386491,0.00152113,169,183.7215225,156,D121_O084,2,2,D121_O084_S02,-4923814990488603956,-2402350545781851520,D121_O084_S02_E02
D121,O027,1,60,0.25,120,0.173792118,0.275390581,0.115990185,1,0.762601256,157,D121_O027,1,1,D121_O027_S01,-3530865859687268846,-3220100268345093187,D121_O027_S01_E01
D121,O027,1,60,0.25,120,0.173792118,0.275390581,0.115990185,1,0.762601256,158,D121_O027,1,2,D121_O027_S01,-3530865859687268846,-8537917176149962208,D121_O027_S01_E02
D121,O027,1,60,0.25,120,0.173792118,0.275390581,0.115990185,1,0.762601256,159,D121_O027,2,1,D121_O027_S02,-6450002654649148366,-6352264451288683582,D121_O027_S02_E01
D121,O027,1,60,0.25,120,0.173792118,0.275390581,0.115990185,1,0.762601256,160,D121_O027,2,2,D121_O027_S02,-6450002654649148366,-3915462357394233488,D121_O027_S02_E02
D121,O023,1,60,0.25,410,0.214451437,0.12789836,0.094002538,34,36.63384659,161,D121_O023,1,1,D121_O023_S01,-2748312111384145329,6587674153121993774,D121_O023_S01_E01
D121,O023,1,60,0.25,410,0.214451437,0.12789836,0.094002538,34,36.63384659,162,D121_O023,1,2,D121_O023_S01,-2748312111384145329,-8703058876407929907,D121_O023_S01_E02
D121,O023,1,60,0.25,410,0.214451437,0.12789836,0.094002538,34,36.63384659,163,D121_O023,2,1,D121_O023_S02,8768531703500220657,-8130095603243800405,D121_O023_S02_E01
D121,O023,1,60,0.25,410,0.214451437,0.12789836,0.094002538,34,36.63384659,164,D121_O023,2,2,D121_O023_S02,8768531703500220657,-6453743676419269899,D121_O023_S02_E02
D121,O047,1,60,0.25,32,0.457593053,0.357426009,0.365235909,4,4.910164617,165,D121_O047,1,1,D121_O047_S01,-3309548155272030574,-7058343330265949592,D121_O047_S01_E01
D121,O047,1,60,0.25,32,0.457593053,0.357426009,0.365235909,4,4.910164617,166,D121_O047,1,2,D121_O047_S01,-3309548155272030574,1008182235701715645,D121_O047_S01_E02
D121,O047,1,60,0.25,32,0.457593053,0.357426009,0.365235909,4,4.910164617,167,D121_O047,2,1,D121_O047_S02,8909291360441709119,7691066238891831140,D121_O047_S02_E01
D121,O047,1,60,0.25,32,0.457593053,0.357426009,0.365235909,4,4.910164617,168,D121_O047,2,2,D121_O047_S02,8909291360441709119,-6863081628581327795,D121_O047_S02_E02
D121,O067,1,60,0.25,60,0.359928689,0.02076874,0.174232425,6,1.61494416,169,D121_O067,1,1,D121_O067_S01,8799755111181407534,1553961238029931929,D121_O067_S01_E01
D121,O067,1,60,0.25,60,0.359928689,0.02076874,0.174232425,6,1.61494416,170,D121_O067,1,2,D121_O067_S01,8799755111181407534,5204154020118028417,D121_O067_S01_E02
D121,O067,1,60,0.25,60,0.359928689,0.02076874,0.174232425,6,1.61494416,171,D121_O067,2,1,D121_O067_S02,-7407159423750709789,1826671981443247828,D121_O067_S02_E01
D121,O067,1,60,0.25,60,0.359928689,0.02076874,0.174232425,6,1.61494416,172,D121_O067,2,2,D121_O067_S02,-7407159423750709789,8034361118561193589,D121_O067_S02_E02
D121,O074,1,60,0.25,36,0.042568944,0.004280635,0.087293441,3,32.45822437,173,D121_O074,1,1,D121_O074_S01,6752027977293021976,-4353366194172896131,D121_O074_S01_E01
D121,O074,1,60,0.25,36,0.042568944,0.004280635,0.087293441,3,32.45822437,174,D121_O074,1,2,D121_O074_S01,6752027977293021976,-1661473669552191114,D121_O074_S01_E02
D121,O074,1,60,0.25,36,0.042568944,0.004280635,0.087293441,3,32.45822437,175,D121_O074,2,1,D121_O074_S02,7694475482346419350,7361664801425007027,D121_O074_S02_E01
D121,O074,1,60,0.25,36,0.042568944,0.004280635,0.087293441,3,32.45822437,176,D121_O074,2,2,D121_O074_S02,7694475482346419350,-8689328178602446997,D121_O074_S02_E02
D121,O092,1,60,0.25,303,0.442706311,0.172267227,0.436491903,53,49.43676881,177,D121_O092,1,1,D121_O092_S01,4389225146742474347,5566882695179170355,D121_O092_S01_E01
D121,O092,1,60,0.25,303,0.442706311,0.172267227,0.436491903,53,49.43676881,178,D121_O092,1,2,D121_O092_S01,4389225146742474347,-5702111287890980149,D121_O092_S01_E02
D121,O092,1,60,0.25,303,0.442706311,0.172267227,0.436491903,53,49.43676881,179,D121_O092,2,1,D121_O092_S02,-6132915783112679243,2349071977347449986,D121_O092_S02_E01
D121,O092,1,60,0.25,303,0.442706311,0.172267227,0.436491903,53,49.43676881,180,D121_O092,2,2,D121_O092_S02,-6132915783112679243,2184030689687745633,D121_O092_S02_E02
D121,O045,1,60,0.25,692,0.331104768,0.086465045,0.220042135,59,2.446579259,181,D121_O045,1,1,D121_O045_S01,-7187379358276264568,8211485757764270677,D121_O045_S01_E01
D121,O045,1,60,0.25,692,0.331104768,0.086465045,0.220042135,59,2.446579259,182,D121_O045,1,2,D121_O045_S01,-7187379358276264568,2971506967180204192,D121_O045_S01_E02
D121,O045,1,60,0.25,692,0.331104768,0.086465045,0.220042135,59,2.446579259,183,D121_O045,2,1,D121_O045_S02,-1118463608179432256,-7471390051152894230,D121_O045_S02_E01
D121,O045,1,60,0.25,692,0.331104768,0.086465045,0.220042135,59,2.446579259,184,D121_O045,2,2,D121_O045_S02,-1118463608179432256,-1269730847285864380,D121_O045_S02_E02
D121,O093,1,60,0.25,25,0.276275035,0.078153424,0.291384582,1,113.884693,185,D121_O093,1,1,D121_O093_S01,8314956769032162845,9131602201738807136,D121_O093_S01_E01
D121,O093,1,60,0.25,25,0.276275035,0.078153424,0.291384582,1,113.884693,186,D121_O093,1,2,D121_O093_S01,8314956769032162845,-7492201003165718374,D121_O093_S01_E02
D121,O093,1,60,0.25,25,0.276275035,0.078153424,0.291384582,1,113.884693,187,D121_O093,2,1,D121_O093_S02,8311813811360466347,6860427174213921070,D121_O093_S02_E01
D121,O093,1,60,0.25,25,0.276275035,0.078153424,0.291384582,1,113.884693,188,D121_O093,2,2,D121_O093_S02,8311813811360466347,-381323948331405391,D121_O093_S02_E02
D121,O055,1,60,0.25,143,0.09821222,0.163666817,0.285033773,17,0.841444693,189,D121_O055,1,1,D121_O055_S01,-2526899855156078027,-1866406468181762593,D121_O055_S01_E01
D121,O055,1,60,0.25,143,0.09821222,0.163666817,0.285033773,17,0.841444693,190,D121_O055,1,2,D121_O055_S01,-2526899855156078027,-5577844914876417493,D121_O055_S01_E02
D121,O055,1,60,0.25,143,0.09821222,0.163666817,0.285033773,17,0.841444693,191,D121_O055,2,1,D121_O055_S02,-219281635943553925,-369518950625770834,D121_O055_S02_E01
D121,O055,1,60,0.25,143,0.09821222,0.163666817,0.285033773,17,0.841444693,192,D121_O055,2,2,D121_O055_S02,-219281635943553925,6362909986081471210,D121_O055_S02_E02
D128,O006,8,1200,8.0,26,0.466438896,0.19990199,0.36047691,5,0.348095277,193,D128_O006,1,1,D128_O006_S01,-5038388071671021778,993189241408969531,D128_O006_S01_E01
D128,O006,8,1200,8.0,26,0.466438896,0.19990199,0.36047691,5,0.348095277,194,D128_O006,1,2,D128_O006_S01,-5038388071671021778,2551812241365986589,D128_O006_S01_E02
D128,O006,8,1200,8.0,26,0.466438896,0.19990199,0.36047691,5,0.348095277,195,D128_O006,2,1,D128_O006_S02,-1376697298620823939,-540537088334515958,D128_O006_S02_E01
D128,O006,8,1200,8.0,26,0.466438896,0.19990199,0.36047691,5,0.348095277,196,D128_O006,2,2,D128_O006_S02,-1376697298620823939,-4552447234858952062,D128_O006_S02_E02
D128,O071,8,1200,8.0,830,0.025772238,0.059916076,0.006124037,1,27.136745,197,D128_O071,1,1,D128_O071_S01,1873036561921797365,-6136112356456602552,D128_O071_S01_E01
D128,O071,8,1200,8.0,830,0.025772238,0.059916076,0.006124037,1,27.136745,198,D128_O071,1,2,D128_O071_S01,1873036561921797365,-3626878430303880919,D128_O071_S01_E02
D128,O071,8,1200,8.0,830,0.025772238,0.059916076,0.006124037,1,27.136745,199,D128_O071,2,1,D128_O071_S02,1050695497297790675,-1283355892311556905,D128_O071_S02_E01
D128,O071,8,1200,8.0,830,0.025772238,0.059916076,0.006124037,1,27.136745,200,D128_O071,2,2,D128_O071_S02,1050695497297790675,6653779094060536352,D128_O071_S02_E02
D128,O014,8,1200,8.0,505,0.055050564,0.385744929,0.323573274,126,110.1770912,201,D128_O014,1,1,D128_O014_S01,239208630642548977,4722558835073068990,D128_O014_S01_E01
D128,O014,8,1200,8.0,505,0.055050564,0.385744929,0.323573274,126,110.1770912,202,D128_O014,1,2,D128_O014_S01,239208630642548977,1260415492500985258,D128_O014_S01_E02
D128,O014,8,1200,8.0,505,0.055050564,0.385744929,0.323573274,126,110.1770912,203,D128_O014,2,1,D128_O014_S02,-7799649198734121273,-1747742196685004893,D128_O014_S02_E01
D128,O014,8,1200,8.0,505,0.055050564,0.385744929,0.323573274,126,110.1770912,204,D128_O014,2,2,D128_O014_S02,-7799649198734121273,6249683603368912727,D128_O014_S02_E02
D128,O017,8,1200,8.0,47,0.235947901,0.205558573,0.450421949,1,164.8324972,205,D128_O017,1,1,D128_O017_S01,-5892685094309408666,4516989997610302111,D128_O017_S01_E01
D128,O017,8,1200,8.0,47,0.235947901,0.205558573,0.450421949,1,164.8324972,206,D128_O017,1,2,D128_O017_S01,-5892685094309408666,1728919637863863701,D128_O017_S01_E02
D128,O017,8,1200,8.0,47,0.235947901,0.205558573,0.450421949,1,164.8324972,207,D128_O017,2,1,D128_O017_S02,753273204474846652,-2827421922772301122,D128_O017_S02_E01
D128,O017,8,1200,8.0,47,0.235947901,0.205558573,0.450421949,1,164.8324972,208,D128_O017,2,2,D128_O017_S02,753273204474846652,3942832724547288992,D128_O017_S02_E02
D128,O086,8,1200,8.0,135,0.469888219,0.056365997,0.043821459,28,104.8428427,209,D128_O086,1,1,D128_O086_S01,8430535768599550014,-5113694978791268378,D128_O086_S01_E01
D128,O086,8,1200,8.0,135,0.469888219,0.056365997,0.043821459,28,104.8428427,210,D128_O086,1,2,D128_O086_S01,8430535768599550014,2328923658408458711,D128_O086_S01_E02
D128,O086,8,1200,8.0,135,0.469888219,0.056365997,0.043821459,28,104.8428427,211,D128_O086,2,1,D128_O086_S02,-7584438274895252357,-3300537709061190576,D128_O086_S02_E01
D128,O086,8,1200,8.0,135,0.469888219,0.056365997,0.043821459,28,104.8428427,212,D128_O086,2,2,D128_O086_S02,-7584438274895252357,5616724728552904848,D128_O086_S02_E02
D128,O068,8,1200,8.0,871,0.148525779,0.2389906,0.43126666,22,0.497358766,213,D128_O068,1,1,D128_O068_S01,-794789609843313484,-7704954211540885549,D128_O068_S01_E01
D128,O068,8,1200,8.0,871,0.148525779,0.2389906,0.43126666,22,0.497358766,214,D128_O068,1,2,D128_O068_S01,-794789609843313484,-2451274641731048243,D128_O068_S01_E02
D128,O068,8,1200,8.0,871,0.148525779,0.2389906,0.43126666,22,0.497358766,215,D128_O068,2,1,D128_O068_S02,-8028259227593464295,-8560184431464133892,D128_O068_S02_E01
D128,O068,8,1200,8.0,871,0.148525779,0.2389906,0.43126666,22,0.497358766,216,D128_O068,2,2,D128_O068_S02,-8028259227593464295,-5034271853169556055,D128_O068_S02_E02
D128,O088,8,1200,8.0,74,0.028069089,0.054085246,0.202673962,14,1.078517773,217,D128_O088,1,1,D128_O088_S01,-1816886077727000418,3965948746373771353,D128_O088_S01_E01
D128,O088,8,1200,8.0,74,0.028069089,0.054085246,0.202673962,14,1.078517773,218,D128_O088,1,2,D128_O088_S01,-1816886077727000418,-7386935553918085700,D128_O088_S01_E02
D128,O088,8,1200,8.0,74,0.028069089,0.054085246,0.202673962,14,1.078517773,219,D128_O088,2,1,D128_O088_S02,-308607496049922485,-9205823909771478983,D128_O088_S02_E01
D128,O088,8,1200,8.0,74,0.028069089,0.054085246,0.202673962,14,1.078517773,220,D128_O088,2,2,D128_O088_S02,-308607496049922485,-2140580020388806906,D128_O088_S02_E02
D128,O004,8,1200,8.0,544,0.015441285,0.39993713,0.047767101,12,1.106719372,221,D128_O004,1,1,D128_O004_S01,-2045348827694685475,545355462345877694,D128_O004_S01_E01
D128,O004,8,1200,8.0,544,0.015441285,0.39993713,0.047767101,12,1.106719372,222,D128_O004,1,2,D128_O004_S01,-2045348827694685475,8870762725452260649,D128_O004_S01_E02
D128,O004,8,1200,8.0,544,0.015441285,0.39993713,0.047767101,12,1.106719372,223,D128_O004,2,1,D128_O004_S02,5342985105666730770,6788103597753553515,D128_O004_S02_E01
D128,O004,8,1200,8.0,544,0.015441285,0.39993713,0.047767101,12,1.106719372,224,D128_O004,2,2,D128_O004_S02,5342985105666730770,-6129869949288540413,D128_O004_S02_E02
D128,O044,8,1200,8.0,721,0.432376139,0.324925408,0.144007894,148,5.8693638,225,D128_O044,1,1,D128_O044_S01,-4695867815187235378,1030711423804359350,D128_O044_S01_E01
D128,O044,8,1200,8.0,721,0.432376139,0.324925408,0.144007894,148,5.8693638,226,D128_O044,1,2,D128_O044_S01,-4695867815187235378,5269656498640883451,D128_O044_S01_E02
D128,O044,8,1200,8.0,721,0.432376139,0.324925408,0.144007894,148,5.8693638,227,D128_O044,2,1,D128_O044_S02,-5349741909843086696,2143109978121303878,D128_O044_S02_E01
D128,O044,8,1200,8.0,721,0.432376139,0.324925408,0.144007894,148,5.8693638,228,D128_O044,2,2,D128_O044_S02,-5349741909843086696,-7540706681738463430,D128_O044_S02_E02
D128,O039,8,1200,8.0,48,0.232718262,0.17994217,0.033136716,1,10.37640356,229,D128_O039,1,1,D128_O039_S01,8176129802169256059,-8399820177080790373,D128_O039_S01_E01
D128,O039,8,1200,8.0,48,0.232718262,0.17994217,0.033136716,1,10.37640356,230,D128_O039,1,2,D128_O039_S01,8176129802169256059,-7036883314106085954,D128_O039_S01_E02
D128,O039,8,1200,8.0,48,0.232718262,0.17994217,0.033136716,1,10.37640356,231,D128_O039,2,1,D128_O039_S02,-3269323589926229768,3545645782601572289,D128_O039_S02_E01
D128,O039,8,1200,8.0,48,0.232718262,0.17994217,0.033136716,1,10.37640356,232,D128_O039,2,2,D128_O039_S02,-3269323589926229768,8807259113793288449,D128_O039_S02_E02
D128,O002,8,1200,8.0,71,0.386957289,0.33590604,0.423756547,16,307.2750649,233,D128_O002,1,1,D128_O002_S01,-1511177941256379678,-4221758932584270193,D128_O002_S01_E01
D128,O002,8,1200,8.0,71,0.386957289,0.33590604,0.423756547,16,307.2750649,234,D128_O002,1,2,D128_O002_S01,-1511177941256379678,7847310383570745629,D128_O002_S01_E02
D128,O002,8,1200,8.0,71,0.386957289,0.33590604,0.423756547,16,307.2750649,235,D128_O002,2,1,D128_O002_S02,-7790200085226426577,5478772520918594588,D128_O002_S02_E01
D128,O002,8,1200,8.0,71,0.386957289,0.33590604,0.423756547,16,307.2750649,236,D128_O002,2,2,D128_O002_S02,-7790200085226426577,-2693333206491689518,D128_O002_S02_E02
D128,O040,8,1200,8.0,585,0.392959459,0.39457393,0.498815231,30,24.8166886,237,D128_O040,1,1,D128_O040_S01,2855513821417725963,982895029960126045,D128_O040_S01_E01
D128,O040,8,1200,8.0,585,0.392959459,0.39457393,0.498815231,30,24.8166886,238,D128_O040,1,2,D128_O040_S01,2855513821417725963,-4373779857920727040,D128_O040_S01_E02
D128,O040,8,1200,8.0,585,0.392959459,0.39457393,0.498815231,30,24.8166886,239,D128_O040,2,1,D128_O040_S02,7041162952371802506,7260719752997668854,D128_O040_S02_E01
D128,O040,8,1200,8.0,585,0.392959459,0.39457393,0.498815231,30,24.8166886,240,D128_O040,2,2,D128_O040_S02,7041162952371802506,-6934489947590284406,D128_O040_S02_E02
D128,O094,8,1200,8.0,888,0.302089761,0.091469055,0.358945917,193,63.10170114,241,D128_O094,1,1,D128_O094_S01,-8035376827518829378,4191074261481559134,D128_O094_S01_E01
D128,O094,8,1200,8.0,888,0.302089761,0.091469055,0.358945917,193,63.10170114,242,D128_O094,1,2,D128_O094_S01,-8035376827518829378,-2316323649339448586,D128_O094_S01_E02
D128,O094,8,1200,8.0,888,0.302089761,0.091469055,0.358945917,193,63.10170114,243,D128_O094,2,1,D128_O094_S02,4403173293495552816,-2734790218966383831,D128_O094_S02_E01
D128,O094,8,1200,8.0,888,0.302089761,0.091469055,0.358945917,193,63.10170114,244,D128_O094,2,2,D128_O094_S02,4403173293495552816,6247074232221406230,D128_O094_S02_E02
D128,O081,8,1200,8.0,229,0.311863322,0.040757227,0.190953924,6,0.27649113,245,D128_O081,1,1,D128_O081_S01,-8946471720464987604,3658600974745489904,D128_O081_S01_E01
D128,O081,8,1200,8.0,229,0.311863322,0.040757227,0.190953924,6,0.27649113,246,D128_O081,1,2,D128_O081_S01,-8946471720464987604,-4243481668612549310,D128_O081_S01_E02
D128,O081,8,1200,8.0,229,0.311863322,0.040757227,0.190953924,6,0.27649113,247,D128_O081,2,1,D128_O081_S02,1052780287084862912,4977513827263252458,D128_O081_S02_E01
D128,O081,8,1200,8.0,229,0.311863322,0.040757227,0.190953924,6,0.27649113,248,D128_O081,2,2,D128_O081_S02,1052780287084862912,6723376486521224011,D128_O081_S02_E02
D128,O049,8,1200,8.0,33,0.068127718,0.327197905,0.351458552,6,1.388891696,249,D128_O049,1,1,D128_O049_S01,3167129421474396268,-8026468978403098093,D128_O049_S01_E01
D128,O049,8,1200,8.0,33,0.068127718,0.327197905,0.351458552,6,1.388891696,250,D128_O049,1,2,D128_O049_S01,3167129421474396268,-2559304171301780908,D128_O049_S01_E02
D128,O049,8,1200,8.0,33,0.068127718,0.327197905,0.351458552,6,1.388891696,251,D128_O049,2,1,D128_O049_S02,7838337892335985510,-7154532879809865629,D128_O049_S02_E01
D128,O049,8,1200,8.0,33,0.068127718,0.327197905,0.351458552,6,1.388891696,252,D128_O049,2,2,D128_O049_S02,7838337892335985510,-1007803703688752992,D128_O049_S02_E02
D128,O052,8,1200,8.0,249,0.293109713,0.381495942,0.29384703,30,0.209280898,253,D128_O052,1,1,D128_O052_S01,-739152891008973969,1830921342817218404,D128_O052_S01_E01
D128,O052,8,1200,8.0,249,0.293109713,0.381495942,0.29384703,30,0.209280898,254,D128_O052,1,2,D128_O052_S01,-739152891008973969,-5166484233395429511,D128_O052_S01_E02
D128,O052,8,1200,8.0,249,0.293109713,0.381495942,0.29384703,30,0.209280898,255,D128_O052,2,1,D128_O052_S02,-6554883666943745555,-5030592625277812985,D128_O052_S02_E01
D128,O052,8,1200,8.0,249,0.293109713,0.381495942,0.29384703,30,0.209280898,256,D128_O052,2,2,D128_O052_S02,-6554883666943745555,-7106442523867359588,D128_O052_S02_E02
D128,O008,8,1200,8.0,217,0.118365868,0.010264005,0.438577644,4,3.450083344,257,D128_O008,1,1,D128_O008_S01,1190244657463237005,-5829507938656215758,D128_O008_S01_E01
D128,O008,8,1200,8.0,217,0.118365868,0.010264005,0.438577644,4,3.450083344,258,D128_O008,1,2,D128_O008_S01,1190244657463237005,2993754602782217853,D128_O008_S01_E02
D128,O008,8,1200,8.0,217,0.118365868,0.010264005,0.438577644,4,3.450083344,259,D128_O008,2,1,D128_O008_S02,-2309727613963883873,8342193059804456794,D128_O008_S02_E01
D128,O008,8,1200,8.0,217,0.118365868,0.010264005,0.438577644,4,3.450083344,260,D128_O008,2,2,D128_O008_S02,-2309727613963883873,3394792815298956020,D128_O008_S02_E02
D128,O054,8,1200,8.0,70,0.483939677,0.225369653,0.039302168,11,0.582852494,261,D128_O054,1,1,D128_O054_S01,3549053560431422782,-7479597434490908437,D128_O054_S01_E01
D128,O054,8,1200,8.0,70,0.483939677,0.225369653,0.039302168,11,0.582852494,262,D128_O054,1,2,D128_O054_S01,3549053560431422782,-5128251284007967982,D128_O054_S01_E02
D128,O054,8,1200,8.0,70,0.483939677,0.225369653,0.039302168,11,0.582852494,263,D128_O054,2,1,D128_O054_S02,-6904012513258592851,-340079630121425059,D128_O054_S02_E01
D128,O054,8,1200,8.0,70,0.483939677,0.225369653,0.039302168,11,0.582852494,264,D128_O054,2,2,D128_O054_S02,-6904012513258592851,302407967966754936,D128_O054_S02_E02
D128,O024,8,1200,8.0,109,0.107543079,0.370185632,0.33107989,2,7.749993382,265,D128_O024,1,1,D128_O024_S01,-5775736552145027115,3006899655550818790,D128_O024_S01_E01
D128,O024,8,1200,8.0,109,0.107543079,0.370185632,0.33107989,2,7.749993382,266,D128_O024,1,2,D128_O024_S01,-5775736552145027115,5846453305056522021,D128_O024_S01_E02
D128,O024,8,1200,8.0,109,0.107543079,0.370185632,0.33107989,2,7.749993382,267,D128_O024,2,1,D128_O024_S02,4747793495666904800,2390604606623104266,D128_O024_S02_E01
D128,O024,8,1200,8.0,109,0.107543079,0.370185632,0.33107989,2,7.749993382,268,D128_O024,2,2,D128_O024_S02,4747793495666904800,-2159940931634822077,D128_O024_S02_E02
D128,O096,8,1200,8.0,91,0.16170145,0.264353919,0.069555674,20,0.386746006,269,D128_O096,1,1,D128_O096_S01,-8435681531081374896,705583408524818678,D128_O096_S01_E01
D128,O096,8,1200,8.0,91,0.16170145,0.264353919,0.069555674,20,0.386746006,270,D128_O096,1,2,D128_O096_S01,-8435681531081374896,-4186166045896554766,D128_O096_S01_E02
D128,O096,8,1200,8.0,91,0.16170145,0.264353919,0.069555674,20,0.386746006,271,D128_O096,2,1,D128_O096_S02,-4829779601781761515,4446805378399928504,D128_O096_S02_E01
D128,O096,8,1200,8.0,91,0.16170145,0.264353919,0.069555674,20,0.386746006,272,D128_O096,2,2,D128_O096_S02,-4829779601781761515,1364324592196977488,D128_O096_S02_E02
