design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers
D102,S031,O083,8,204,3.127787756,89,0.002629244,0.11891721,0.012340148,1.05,13
D102,S032,O086,8,204,3.127787756,135,0.469888219,0.056365997,0.043821459,1.05,28
D103,S001,O004,2,622,0.587383364,544,0.015441285,0.39993713,0.047767101,1.05,12
D103,S002,O061,2,622,0.587383364,27,0.381805437,0.01616482,0.491613692,1.05,4
D103,S003,O084,2,622,0.587383364,797,0.372992677,0.000386491,0.00152113,1.05,169
D103,S004,O040,2,622,0.587383364,585,0.392959459,0.39457393,0.498815231,1.05,30
D103,S005,O074,2,622,0.587383364,36,0.042568944,0.004280635,0.087293441,1.05,3
D103,S006,O014,2,622,0.587383364,505,0.055050564,0.385744929,0.323573274,1.05,126
D103,S007,O095,2,622,0.587383364,29,0.365502327,0.314203797,0.177999519,1.05,3
D103,S008,O008,2,622,0.587383364,217,0.118365868,0.010264005,0.438577644,1.05,4
D103,S009,O044,2,622,0.587383364,721,0.432376139,0.324925408,0.144007894,1.05,148
D103,S010,O071,2,622,0.587383364,830,0.025772238,0.059916076,0.006124037,1.05,1
D103,S011,O005,2,622,0.587383364,472,0.458927508,0.08115278,0.018055532,1.05,8
D103,S012,O094,2,622,0.587383364,888,0.302089761,0.091469055,0.358945917,1.05,193
D103,S013,O049,2,622,0.587383364,33,0.068127718,0.327197905,0.351458552,1.05,6
D103,S014,O002,2,622,0.587383364,71,0.386957289,0.33590604,0.423756547,1.05,16
D103,S015,O009,2,622,0.587383364,39,0.272204984,0.243100415,0.446678,1.05,1
D103,S016,O096,2,622,0.587383364,91,0.16170145,0.264353919,0.069555674,1.05,20
D103,S017,O067,2,622,0.587383364,60,0.359928689,0.02076874,0.174232425,1.05,6
D103,S018,O037,2,622,0.587383364,232,0.083660283,0.374766445,0.463420281,1.05,16
D103,S019,O039,2,622,0.587383364,48,0.232718262,0.17994217,0.033136716,1.05,1
D103,S020,O029,2,622,0.587383364,744,0.31398409,0.144642217,0.380464816,1.05,47
D103,S021,O055,2,622,0.587383364,143,0.09821222,0.163666817,0.285033773,1.05,17
D103,S022,O075,2,622,0.587383364,31,0.495260113,0.154710174,0.269857669,1.05,5
D103,S023,O052,2,622,0.587383364,249,0.293109713,0.381495942,0.29384703,1.05,30
D103,S024,O020,2,622,0.587383364,113,0.348269976,0.095285863,0.409466489,1.05,28
D103,S025,O023,2,622,0.587383364,410,0.214451437,0.12789836,0.094002538,1.05,34
D103,S026,O069,2,622,0.587383364,600,0.193256125,0.259153683,0.18565311,1.05,107
D103,S027,O054,2,622,0.587383364,70,0.483939677,0.225369653,0.039302168,1.05,11
D103,S028,O063,2,622,0.587383364,159,0.167777479,0.069957712,0.130372357,1.05,38
D103,S029,O058,2,622,0.587383364,22,0.090722232,0.036785238,0.101049312,1.05,4
D103,S030,O042,2,622,0.587383364,533,0.049123846,0.273615249,0.271891148,1.05,28
D103,S031,O083,2,622,0.587383364,89,0.002629244,0.11891721,0.012340148,1.05,13
D103,S032,O086,2,622,0.587383364,135,0.469888219,0.056365997,0.043821459,1.05,28
D104,S001,O004,8,84,4.321434075,544,0.015441285,0.39993713,0.047767101,1.05,12
D104,S002,O061,8,84,4.321434075,27,0.381805437,0.01616482,0.491613692,1.05,4
D104,S003,O084,8,84,4.321434075,797,0.372992677,0.000386491,0.00152113,1.05,169
D104,S004,O040,8,84,4.321434075,585,0.392959459,0.39457393,0.498815231,1.05,30
D104,S005,O074,8,84,4.321434075,36,0.042568944,0.004280635,0.087293441,1.05,3
D104,S006,O014,8,84,4.321434075,505,0.055050564,0.385744929,0.323573274,1.05,126
D104,S007,O095,8,84,4.321434075,29,0.365502327,0.314203797,0.177999519,1.05,3
D104,S008,O008,8,84,4.321434075,217,0.118365868,0.010264005,0.438577644,1.05,4
D104,S009,O044,8,84,4.321434075,721,0.432376139,0.324925408,0.144007894,1.05,148
D104,S010,O071,8,84,4.321434075,830,0.025772238,0.059916076,0.006124037,1.05,1
D104,S011,O005,8,84,4.321434075,472,0.458927508,0.08115278,0.018055532,1.05,8
D104,S012,O094,8,84,4.321434075,888,0.302089761,0.091469055,0.358945917,1.05,193
D104,S013,O049,8,84,4.321434075,33,0.068127718,0.327197905,0.351458552,1.05,6
D104,S014,O002,8,84,4.321434075,71,0.386957289,0.33590604,0.423756547,1.05,16
D104,S015,O009,8,84,4.321434075,39,0.272204984,0.243100415,0.446678,1.05,1
D104,S016,O096,8,84,4.321434075,91,0.16170145,0.264353919,0.069555674,1.05,20
D104,S017,O067,8,84,4.321434075,60,0.359928689,0.02076874,0.174232425,1.05,6
D104,S018,O037,8,84,4.321434075,232,0.083660283,0.374766445,0.463420281,1.05,16
D104,S019,O039,8,84,4.321434075,48,0.232718262,0.17994217,0.033136716,1.05,1
D104,S020,O029,8,84,4.321434075,744,0.31398409,0.144642217,0.380464816,1.05,47
D104,S021,O055,8,84,4.321434075,143,0.09821222,0.163666817,0.285033773,1.05,17
D104,S022,O075,8,84,4.321434075,31,0.495260113,0.154710174,0.269857669,1.05,5
D104,S023,O052,8,84,4.321434075,249,0.293109713,0.381495942,0.29384703,1.05,30
D104,S024,O020,8,84,4.321434075,113,0.348269976,0.095285863,0.409466489,1.05,28
D104,S025,O023,8,84,4.321434075,410,0.214451437,0.12789836,0.094002538,1.05,34
D104,S026,O069,8,84,4.321434075,600,0.193256125,0.259153683,0.18565311,1.05,107
D104,S027,O054,8,84,4.321434075,70,0.483939677,0.225369653,0.039302168,1.05,11
D104,S028,O063,8,84,4.321434075,159,0.167777479,0.069957712,0.130372357,1.05,38
D104,S029,O058,8,84,4.321434075,22,0.090722232,0.036785238,0.101049312,1.05,4
D104,S030,O042,8,84,4.321434075,533,0.049123846,0.273615249,0.271891148,1.05,28
D104,S031,O083,8,84,4.321434075,89,0.002629244,0.11891721,0.012340148,1.05,13
D104,S032,O086,8,84,4.321434075,135,0.469888219,0.056365997,0.043821459,1.05,28
D105,S001,O004,4,74,1.688409456,544,0.015441285,0.39993713,0.047767101,1.05,12
D105,S002,O061,4,74,1.688409456,27,0.381805437,0.01616482,0.491613692,1.05,4
D105,S003,O084,4,74,1.688409456,797,0.372992677,0.000386491,0.00152113,1.05,169
D105,S004,O040,4,74,1.688409456,585,0.392959459,0.39457393,0.498815231,1.05,30
D105,S005,O074,4,74,1.688409456,36,0.042568944,0.004280635,0.087293441,1.05,3
D105,S006,O014,4,74,1.688409456,505,0.055050564,0.385744929,0.323573274,1.05,126
D105,S007,O095,4,74,1.688409456,29,0.365502327,0.314203797,0.177999519,1.05,3
D105,S008,O008,4,74,1.688409456,217,0.118365868,0.010264005,0.438577644,1.05,4
D105,S009,O044,4,74,1.688409456,721,0.432376139,0.324925408,0.144007894,1.05,148
D105,S010,O071,4,74,1.688409456,830,0.025772238,0.059916076,0.006124037,1.05,1
D105,S011,O005,4,74,1.688409456,472,0.458927508,0.08115278,0.018055532,1.05,8
D105,S012,O094,4,74,1.688409456,888,0.302089761,0.091469055,0.358945917,1.05,193
D105,S013,O049,4,74,1.688409456,33,0.068127718,0.327197905,0.351458552,1.05,6
D105,S014,O002,4,74,1.688409456,71,0.386957289,0.33590604,0.423756547,1.05,16
D105,S015,O009,4,74,1.688409456,39,0.272204984,0.243100415,0.446678,1.05,1
D105,S016,O096,4,74,1.688409456,91,0.16170145,0.264353919,0.069555674,1.05,20
D105,S017,O067,4,74,1.688409456,60,0.359928689,0.02076874,0.174232425,1.05,6
D105,S018,O037,4,74,1.688409456,232,0.083660283,0.374766445,0.463420281,1.05,16
D105,S019,O039,4,74,1.688409456,48,0.232718262,0.17994217,0.033136716,1.05,1
D105,S020,O029,4,74,1.688409456,744,0.31398409,0.144642217,0.380464816,1.05,47
D105,S021,O055,4,74,1.688409456,143,0.09821222,0.163666817,0.285033773,1.05,17
D105,S022,O075,4,74,1.688409456,31,0.495260113,0.154710174,0.269857669,1.05,5
D105,S023,O052,4,74,1.688409456,249,0.293109713,0.381495942,0.29384703,1.05,30
D105,S024,O020,4,74,1.688409456,113,0.348269976,0.095285863,0.409466489,1.05,28
D105,S025,O023,4,74,1.688409456,410,0.214451437,0.12789836,0.094002538,1.05,34
D105,S026,O069,4,74,1.688409456,600,0.193256125,0.259153683,0.18565311,1.05,107
D105,S027,O054,4,74,1.688409456,70,0.483939677,0.225369653,0.039302168,1.05,11
D105,S028,O063,4,74,1.688409456,159,0.167777479,0.069957712,0.130372357,1.05,38
D105,S029,O058,4,74,1.688409456,22,0.090722232,0.036785238,0.101049312,1.05,4
D105,S030,O042,4,74,1.688409456,533,0.049123846,0.273615249,0.271891148,1.05,28
D105,S031,O083,4,74,1.688409456,89,0.002629244,0.11891721,0.012340148,1.05,13
D105,S032,O086,4,74,1.688409456,135,0.469888219,0.056365997,0.043821459,1.05,28
D106,S001,O004,6,840,2.071719566,544,0.015441285,0.39993713,0.047767101,1.05,12
D106,S002,O061,6,840,2.071719566,27,0.381805437,0.01616482,0.491613692,1.05,4
D106,S003,O084,6,840,2.071719566,797,0.372992677,0.000386491,0.00152113,1.05,169
D106,S004,O040,6,840,2.071719566,585,0.392959459,0.39457393,0.498815231,1.05,30
D106,S005,O074,6,840,2.071719566,36,0.042568944,0.004280635,0.087293441,1.05,3
D106,S006,O014,6,840,2.071719566,505,0.055050564,0.385744929,0.323573274,1.05,126
D106,S007,O095,6,840,2.071719566,29,0.365502327,0.314203797,0.177999519,1.05,3
D106,S008,O008,6,840,2.071719566,217,0.118365868,0.010264005,0.438577644,1.05,4
D106,S009,O044,6,840,2.071719566,721,0.432376139,0.324925408,0.144007894,1.05,148
D106,S010,O071,6,840,2.071719566,830,0.025772238,0.059916076,0.006124037,1.05,1
D106,S011,O005,6,840,2.071719566,472,0.458927508,0.08115278,0.018055532,1.05,8
D106,S012,O094,6,840,2.071719566,888,0.302089761,0.091469055,0.358945917,1.05,193
D106,S013,O049,6,840,2.071719566,33,0.068127718,0.327197905,0.351458552,1.05,6
D106,S014,O002,6,840,2.071719566,71,0.386957289,0.33590604,0.423756547,1.05,16
D106,S015,O009,6,840,2.071719566,39,0.272204984,0.243100415,0.446678,1.05,1
D106,S016,O096,6,840,2.071719566,91,0.16170145,0.264353919,0.069555674,1.05,20
D106,S017,O067,6,840,2.071719566,60,0.359928689,0.02076874,0.174232425,1.05,6
D106,S018,O037,6,840,2.071719566,232,0.083660283,0.374766445,0.463420281,1.05,16
D106,S019,O039,6,840,2.071719566,48,0.232718262,0.17994217,0.033136716,1.05,1
D106,S020,O029,6,840,2.071719566,744,0.31398409,0.144642217,0.380464816,1.05,47
D106,S021,O055,6,840,2.071719566,143,0.09821222,0.163666817,0.285033773,1.05,17
D106,S022,O075,6,840,2.071719566,31,0.495260113,0.154710174,0.269857669,1.05,5
D106,S023,O052,6,840,2.071719566,249,0.293109713,0.381495942,0.29384703,1.05,30
D106,S024,O020,6,840,2.071719566,113,0.348269976,0.095285863,0.409466489,1.05,28
D106,S025,O023,6,840,2.071719566,410,0.214451437,0.12789836,0.094002538,1.05,34
D106,S026,O069,6,840,2.071719566,600,0.193256125,0.259153683,0.18565311,1.05,107
D106,S027,O054,6,840,2.071719566,70,0.483939677,0.225369653,0.039302168,1.05,11
D106,S028,O063,6,840,2.071719566,159,0.167777479,0.069957712,0.130372357,1.05,38
D106,S029,O058,6,840,2.071719566,22,0.090722232,0.036785238,0.101049312,1.05,4
D106,S030,O042,6,840,2.071719566,533,0.049123846,0.273615249,0.271891148,1.05,28
D106,S031,O083,6,840,2.071719566,89,0.002629244,0.11891721,0.012340148,1.05,13
D106,S032,O086,6,840,2.071719566,135,0.469888219,0.056365997,0.043821459,1.05,28
D107,S001,O004,7,61,0.987241312,544,0.015441285,0.39993713,0.047767101,1.05,12
D107,S002,O061,7,61,0.987241312,27,0.381805437,0.01616482,0.491613692,1.05,4
D107,S003,O084,7,61,0.987241312,797,0.372992677,0.000386491,0.00152113,1.05,169
D107,S004,O040,7,61,0.987241312,585,0.392959459,0.39457393,0.498815231,1.05,30
D107,S005,O074,7,61,0.987241312,36,0.042568944,0.004280635,0.087293441,1.05,3
D107,S006,O014,7,61,0.987241312,505,0.055050564,0.385744929,0.323573274,1.05,126
D107,S007,O095,7,61,0.987241312,29,0.365502327,0.314203797,0.177999519,1.05,3
D107,S008,O008,7,61,0.987241312,217,0.118365868,0.010264005,0.438577644,1.05,4
D107,S009,O044,7,61,0.987241312,721,0.432376139,0.324925408,0.144007894,1.05,148
D107,S010,O071,7,61,0.987241312,830,0.025772238,0.059916076,0.006124037,1.05,1
D107,S011,O005,7,61,0.987241312,472,0.458927508,0.08115278,0.018055532,1.05,8
D107,S012,O094,7,61,0.987241312,888,0.302089761,0.091469055,0.358945917,1.05,193
D107,S013,O049,7,61,0.987241312,33,0.068127718,0.327197905,0.351458552,1.05,6
D107,S014,O002,7,61,0.987241312,71,0.386957289,0.33590604,0.423756547,1.05,16
D107,S015,O009,7,61,0.987241312,39,0.272204984,0.243100415,0.446678,1.05,1
D107,S016,O096,7,61,0.987241312,91,0.16170145,0.264353919,0.069555674,1.05,20
D107,S017,O067,7,61,0.987241312,60,0.359928689,0.02076874,0.174232425,1.05,6
D107,S018,O037,7,61,0.987241312,232,0.083660283,0.374766445,0.463420281,1.05,16
D107,S019,O039,7,61,0.987241312,48,0.232718262,0.17994217,0.033136716,1.05,1
D107,S020,O029,7,61,0.987241312,744,0.31398409,0.144642217,0.380464816,1.05,47
D107,S021,O055,7,61,0.987241312,143,0.09821222,0.163666817,0.285033773,1.05,17
D107,S022,O075,7,61,0.987241312,31,0.495260113,0.154710174,0.269857669,1.05,5
D107,S023,O052,7,61,0.987241312,249,0.293109713,0.381495942,0.29384703,1.05,30
D107,S024,O020,7,61,0.987241312,113,0.348269976,0.095285863,0.409466489,1.05,28
D107,S025,O023,7,61,0.987241312,410,0.214451437,0.12789836,0.094002538,1.05,34
D107,S026,O069,7,61,0.987241312,600,0.193256125,0.259153683,0.18565311,1.05,107
D107,S027,O054,7,61,0.987241312,70,0.483939677,0.225369653,0.039302168,1.05,11
D107,S028,O063,7,61,0.987241312,159,0.167777479,0.069957712,0.130372357,1.05,38
D107,S029,O058,7,61,0.987241312,22,0.090722232,0.036785238,0.101049312,1.05,4
D107,S030,O042,7,61,0.987241312,533,0.049123846,0.273615249,0.271891148,1.05,28
D107,S031,O083,7,61,0.987241312,89,0.002629244,0.11891721,0.012340148,1.05,13
D107,S032,O086,7,61,0.987241312,135,0.469888219,0.056365997,0.043821459,1.05,28
D108,S001,O004,5,100,0.444344169,544,0.015441285,0.39993713,0.047767101,1.05,12
D108,S002,O061,5,100,0.444344169,27,0.381805437,0.01616482,0.491613692,1.05,4
D108,S003,O084,5,100,0.444344169,797,0.372992677,0.000386491,0.00152113,1.05,169
D108,S004,O040,5,100,0.444344169,585,0.392959459,0.39457393,0.498815231,1.05,30
D108,S005,O074,5,100,0.444344169,36,0.042568944,0.004280635,0.087293441,1.05,3
D108,S006,O014,5,100,0.444344169,505,0.055050564,0.385744929,0.323573274,1.05,126
D108,S007,O095,5,100,0.444344169,29,0.365502327,0.314203797,0.177999519,1.05,3
D108,S008,O008,5,100,0.444344169,217,0.118365868,0.010264005,0.438577644,1.05,4
D108,S009,O044,5,100,0.444344169,721,0.432376139,0.324925408,0.144007894,1.05,148
D108,S010,O071,5,100,0.444344169,830,0.025772238,0.059916076,0.006124037,1.05,1
D108,S011,O005,5,100,0.444344169,472,0.458927508,0.08115278,0.018055532,1.05,8
D108,S012,O094,5,100,0.444344169,888,0.302089761,0.091469055,0.358945917,1.05,193
D108,S013,O049,5,100,0.444344169,33,0.068127718,0.327197905,0.351458552,1.05,6
D108,S014,O002,5,100,0.444344169,71,0.386957289,0.33590604,0.423756547,1.05,16
D108,S015,O009,5,100,0.444344169,39,0.272204984,0.243100415,0.446678,1.05,1
D108,S016,O096,5,100,0.444344169,91,0.16170145,0.264353919,0.069555674,1.05,20
D108,S017,O067,5,100,0.444344169,60,0.359928689,0.02076874,0.174232425,1.05,6
D108,S018,O037,5,100,0.444344169,232,0.083660283,0.374766445,0.463420281,1.05,16
D108,S019,O039,5,100,0.444344169,48,0.232718262,0.17994217,0.033136716,1.05,1
D108,S020,O029,5,100,0.444344169,744,0.31398409,0.144642217,0.380464816,1.05,47
D108,S021,O055,5,100,0.444344169,143,0.09821222,0.163666817,0.285033773,1.05,17
D108,S022,O075,5,100,0.444344169,31,0.495260113,0.154710174,0.269857669,1.05,5
D108,S023,O052,5,100,0.444344169,249,0.293109713,0.381495942,0.29384703,1.05,30
D108,S024,O020,5,100,0.444344169,113,0.348269976,0.095285863,0.409466489,1.05,28
D108,S025,O023,5,100,0.444344169,410,0.214451437,0.12789836,0.094002538,1.05,34
D108,S026,O069,5,100,0.444344169,600,0.193256125,0.259153683,0.18565311,1.05,107
D108,S027,O054,5,100,0.444344169,70,0.483939677,0.225369653,0.039302168,1.05,11
D108,S028,O063,5,100,0.444344169,159,0.167777479,0.069957712,0.130372357,1.05,38
D108,S029,O058,5,100,0.444344169,22,0.090722232,0.036785238,0.101049312,1.05,4
D108,S030,O042,5,100,0.444344169,533,0.049123846,0.273615249,0.271891148,1.05,28
D108,S031,O083,5,100,0.444344169,89,0.002629244,0.11891721,0.012340148,1.05,13
D108,S032,O086,5,100,0.444344169,135,0.469888219,0.056365997,0.043821459,1.05,28
D109,S001,O004,2,361,1.053603839,544,0.015441285,0.39993713,0.047767101,1.05,12
D109,S002,O061,2,361,1.053603839,27,0.381805437,0.01616482,0.491613692,1.05,4
D109,S003,O084,2,361,1.053603839,797,0.372992677,0.000386491,0.00152113,1.05,169
D109,S004,O040,2,361,1.053603839,585,0.392959459,0.39457393,0.498815231,1.05,30
D109,S005,O074,2,361,1.053603839,36,0.042568944,0.004280635,0.087293441,1.05,3
D109,S006,O014,2,361,1.053603839,505,0.055050564,0.385744929,0.323573274,1.05,126
D109,S007,O095,2,361,1.053603839,29,0.365502327,0.314203797,0.177999519,1.05,3
D109,S008,O008,2,361,1.053603839,217,0.118365868,0.010264005,0.438577644,1.05,4
D109,S009,O044,2,361,1.053603839,721,0.432376139,0.324925408,0.144007894,1.05,148
D109,S010,O071,2,361,1.053603839,830,0.025772238,0.059916076,0.006124037,1.05,1
D109,S011,O005,2,361,1.053603839,472,0.458927508,0.08115278,0.018055532,1.05,8
D109,S012,O094,2,361,1.053603839,888,0.302089761,0.091469055,0.358945917,1.05,193
D109,S013,O049,2,361,1.053603839,33,0.068127718,0.327197905,0.351458552,1.05,6
D109,S014,O002,2,361,1.053603839,71,0.386957289,0.33590604,0.423756547,1.05,16
D109,S015,O009,2,361,1.053603839,39,0.272204984,0.243100415,0.446678,1.05,1
D109,S016,O096,2,361,1.053603839,91,0.16170145,0.264353919,0.069555674,1.05,20
D109,S017,O067,2,361,1.053603839,60,0.359928689,0.02076874,0.174232425,1.05,6
D109,S018,O037,2,361,1.053603839,232,0.083660283,0.374766445,0.463420281,1.05,16
D109,S019,O039,2,361,1.053603839,48,0.232718262,0.17994217,0.033136716,1.05,1
D109,S020,O029,2,361,1.053603839,744,0.31398409,0.144642217,0.380464816,1.05,47
D109,S021,O055,2,361,1.053603839,143,0.09821222,0.163666817,0.285033773,1.05,17
D109,S022,O075,2,361,1.053603839,31,0.495260113,0.154710174,0.269857669,1.05,5
D109,S023,O052,2,361,1.053603839,249,0.293109713,0.381495942,0.29384703,1.05,30
D109,S024,O020,2,361,1.053603839,113,0.348269976,0.095285863,0.409466489,1.05,28
D109,S025,O023,2,361,1.053603839,410,0.214451437,0.12789836,0.094002538,1.05,34
D109,S026,O069,2,361,1.053603839,600,0.193256125,0.259153683,0.18565311,1.05,107
D109,S027,O054,2,361,1.053603839,70,0.483939677,0.225369653,0.039302168,1.05,11
D109,S028,O063,2,361,1.053603839,159,0.167777479,0.069957712,0.130372357,1.05,38
D109,S029,O058,2,361,1.053603839,22,0.090722232,0.036785238,0.101049312,1.05,4
D109,S030,O042,2,361,1.053603839,533,0.049123846,0.273615249,0.271891148,1.05,28
D109,S031,O083,2,361,1.053603839,89,0.002629244,0.11891721,0.012340148,1.05,13
D109,S032,O086,2,361,1.053603839,135,0.469888219,0.056365997,0.043821459,1.05,28
D110,S001,O004,5,133,0.732915428,544,0.015441285,0.39993713,0.047767101,1.05,12
D110,S002,O061,5,133,0.732915428,27,0.381805437,0.01616482,0.491613692,1.05,4
D110,S003,O084,5,133,0.732915428,797,0.372992677,0.000386491,0.00152113,1.05,169
D110,S004,O040,5,133,0.732915428,585,0.392959459,0.39457393,0.498815231,1.05,30
D110,S005,O074,5,133,0.732915428,36,0.042568944,0.004280635,0.087293441,1.05,3
D110,S006,O014,5,133,0.732915428,505,0.055050564,0.385744929,0.323573274,1.05,126
D110,S007,O095,5,133,0.732915428,29,0.365502327,0.314203797,0.177999519,1.05,3
D110,S008,O008,5,133,0.732915428,217,0.118365868,0.010264005,0.438577644,1.05,4
D110,S009,O044,5,133,0.732915428,721,0.432376139,0.324925408,0.144007894,1.05,148
D110,S010,O071,5,133,0.732915428,830,0.025772238,0.059916076,0.006124037,1.05,1
D110,S011,O005,5,133,0.732915428,472,0.458927508,0.08115278,0.018055532,1.05,8
D110,S012,O094,5,133,0.732915428,888,0.302089761,0.091469055,0.358945917,1.05,193
D110,S013,O049,5,133,0.732915428,33,0.068127718,0.327197905,0.351458552,1.05,6
D110,S014,O002,5,133,0.732915428,71,0.386957289,0.33590604,0.423756547,1.05,16
D110,S015,O009,5,133,0.732915428,39,0.272204984,0.243100415,0.446678,1.05,1
D110,S016,O096,5,133,0.732915428,91,0.16170145,0.264353919,0.069555674,1.05,20
D110,S017,O067,5,133,0.732915428,60,0.359928689,0.02076874,0.174232425,1.05,6
D110,S018,O037,5,133,0.732915428,232,0.083660283,0.374766445,0.463420281,1.05,16
D110,S019,O039,5,133,0.732915428,48,0.232718262,0.17994217,0.033136716,1.05,1
D110,S020,O029,5,133,0.732915428,744,0.31398409,0.144642217,0.380464816,1.05,47
D110,S021,O055,5,133,0.732915428,143,0.09821222,0.163666817,0.285033773,1.05,17
D110,S022,O075,5,133,0.732915428,31,0.495260113,0.154710174,0.269857669,1.05,5
D110,S023,O052,5,133,0.732915428,249,0.293109713,0.381495942,0.29384703,1.05,30
D110,S024,O020,5,133,0.732915428,113,0.348269976,0.095285863,0.409466489,1.05,28
D110,S025,O023,5,133,0.732915428,410,0.214451437,0.12789836,0.094002538,1.05,34
D110,S026,O069,5,133,0.732915428,600,0.193256125,0.259153683,0.18565311,1.05,107
D110,S027,O054,5,133,0.732915428,70,0.483939677,0.225369653,0.039302168,1.05,11
D110,S028,O063,5,133,0.732915428,159,0.167777479,0.069957712,0.130372357,1.05,38
D110,S029,O058,5,133,0.732915428,22,0.090722232,0.036785238,0.101049312,1.05,4
D110,S030,O042,5,133,0.732915428,533,0.049123846,0.273615249,0.271891148,1.05,28
D110,S031,O083,5,133,0.732915428,89,0.002629244,0.11891721,0.012340148,1.05,13
D110,S032,O086,5,133,0.732915428,135,0.469888219,0.056365997,0.043821459,1.05,28
D111,S001,O004,4,556,0.271542056,544,0.015441285,0.39993713,0.047767101,1.05,12
D111,S002,O061,4,556,0.271542056,27,0.381805437,0.01616482,0.491613692,1.05,4
D111,S003,O084,4,556,0.271542056,797,0.372992677,0.000386491,0.00152113,1.05,169
D111,S004,O040,4,556,0.271542056,585,0.392959459,0.39457393,0.498815231,1.05,30
D111,S005,O074,4,556,0.271542056,36,0.042568944,0.004280635,0.087293441,1.05,3
D111,S006,O014,4,556,0.271542056,505,0.055050564,0.385744929,0.323573274,1.05,126
D111,S007,O095,4,556,0.271542056,29,0.365502327,0.314203797,0.177999519,1.05,3
D111,S008,O008,4,556,0.271542056,217,0.118365868,0.010264005,0.438577644,1.05,4
D111,S009,O044,4,556,0.271542056,721,0.432376139,0.324925408,0.144007894,1.05,148
D111,S010,O071,4,556,0.271542056,830,0.025772238,0.059916076,0.006124037,1.05,1
D111,S011,O005,4,556,0.271542056,472,0.458927508,0.08115278,0.018055532,1.05,8
D111,S012,O094,4,556,0.271542056,888,0.302089761,0.091469055,0.358945917,1.05,193
D111,S013,O049,4,556,0.271542056,33,0.068127718,0.327197905,0.351458552,1.05,6
D111,S014,O002,4,556,0.271542056,71,0.386957289,0.33590604,0.423756547,1.05,16
D111,S015,O009,4,556,0.271542056,39,0.272204984,0.243100415,0.446678,1.05,1
D111,S016,O096,4,556,0.271542056,91,0.16170145,0.264353919,0.069555674,1.05,20
D111,S017,O067,4,556,0.271542056,60,0.359928689,0.02076874,0.174232425,1.05,6
D111,S018,O037,4,556,0.271542056,232,0.083660283,0.374766445,0.463420281,1.05,16
D111,S019,O039,4,556,0.271542056,48,0.232718262,0.17994217,0.033136716,1.05,1
D111,S020,O029,4,556,0.271542056,744,0.31398409,0.144642217,0.380464816,1.05,47
D111,S021,O055,4,556,0.271542056,143,0.09821222,0.163666817,0.285033773,1.05,17
D111,S022,O075,4,556,0.271542056,31,0.495260113,0.154710174,0.269857669,1.05,5
D111,S023,O052,4,556,0.271542056,249,0.293109713,0.381495942,0.29384703,1.05,30
D111,S024,O020,4,556,0.271542056,113,0.348269976,0.095285863,0.409466489,1.05,28
D111,S025,O023,4,556,0.271542056,410,0.214451437,0.12789836,0.094002538,1.05,34
D111,S026,O069,4,556,0.271542056,600,0.193256125,0.259153683,0.18565311,1.05,107
D111,S027,O054,4,556,0.271542056,70,0.483939677,0.225369653,0.039302168,1.05,11
D111,S028,O063,4,556,0.271542056,159,0.167777479,0.069957712,0.130372357,1.05,38
D111,S029,O058,4,556,0.271542056,22,0.090722232,0.036785238,0.101049312,1.05,4
D111,S030,O042,4,556,0.271542056,533,0.049123846,0.273615249,0.271891148,1.05,28
D111,S031,O083,4,556,0.271542056,89,0.002629244,0.11891721,0.012340148,1.05,13
D111,S032,O086,4,556,0.271542056,135,0.469888219,0.056365997,0.043821459,1.05,28
D112,S001,O004,2,978,0.298422661,544,0.015441285,0.39993713,0.047767101,1.05,12
D112,S002,O061,2,978,0.298422661,27,0.381805437,0.01616482,0.491613692,1.05,4
D112,S003,O084,2,978,0.298422661,797,0.372992677,0.000386491,0.00152113,1.05,169
D112,S004,O040,2,978,0.298422661,585,0.392959459,0.39457393,0.498815231,1.05,30
D112,S005,O074,2,978,0.298422661,36,0.042568944,0.004280635,0.087293441,1.05,3
D112,S006,O014,2,978,0.298422661,505,0.055050564,0.385744929,0.323573274,1.05,126
D112,S007,O095,2,978,0.298422661,29,0.365502327,0.314203797,0.177999519,1.05,3
D112,S008,O008,2,978,0.298422661,217,0.118365868,0.010264005,0.438577644,1.05,4
D112,S009,O044,2,978,0.298422661,721,0.432376139,0.324925408,0.144007894,1.05,148
D112,S010,O071,2,978,0.298422661,830,0.025772238,0.059916076,0.006124037,1.05,1
D112,S011,O005,2,978,0.298422661,472,0.458927508,0.08115278,0.018055532,1.05,8
D112,S012,O094,2,978,0.298422661,888,0.302089761,0.091469055,0.358945917,1.05,193
D112,S013,O049,2,978,0.298422661,33,0.068127718,0.327197905,0.351458552,1.05,6
D112,S014,O002,2,978,0.298422661,71,0.386957289,0.33590604,0.423756547,1.05,16
D112,S015,O009,2,978,0.298422661,39,0.272204984,0.243100415,0.446678,1.05,1
D112,S016,O096,2,978,0.298422661,91,0.16170145,0.264353919,0.069555674,1.05,20
D112,S017,O067,2,978,0.298422661,60,0.359928689,0.02076874,0.174232425,1.05,6
D112,S018,O037,2,978,0.298422661,232,0.083660283,0.374766445,0.463420281,1.05,16
D112,S019,O039,2,978,0.298422661,48,0.232718262,0.17994217,0.033136716,1.05,1
