design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,transaction_arrival_rate
D102,S005,O061,8,204,3.127787756,504,0.370505912,0.3328803,0.491272741,97,32.19781513
D102,S006,O045,8,204,3.127787756,38,0.251921878,0.260723642,0.043585928,1,32.19781513
D102,S007,O069,8,204,3.127787756,761,0.152114511,0.215299072,0.367977204,1,32.19781513
D102,S008,O092,8,204,3.127787756,96,0.418898266,0.008705234,0.425829723,10,32.19781513
D102,S009,O074,8,204,3.127787756,27,0.164642573,0.30767454,0.244719524,6,32.19781513
D102,S010,O043,8,204,3.127787756,60,0.470149674,0.350184037,0.345788332,1,32.19781513
D102,S011,O054,8,204,3.127787756,29,0.443915181,0.25137144,0.497993332,6,32.19781513
D102,S012,O002,8,204,3.127787756,27,0.258752568,0.087770931,0.008640494,5,32.19781513
D102,S013,O001,8,204,3.127787756,277,0.102604459,0.043442589,0.194317089,68,32.19781513
D102,S014,O008,8,204,3.127787756,221,0.074747705,0.106527742,0.017441816,3,32.19781513
D102,S015,O015,8,204,3.127787756,209,0.451149983,0.236045833,0.154470026,51,32.19781513
D102,S016,O021,8,204,3.127787756,420,0.48022181,0.187407167,0.359386041,21,32.19781513
D102,S017,O082,8,204,3.127787756,165,0.435076568,0.000913393,0.024702354,3,32.19781513
D102,S018,O066,8,204,3.127787756,494,0.215122594,0.12849833,0.421195428,82,32.19781513
D102,S019,O089,8,204,3.127787756,65,0.160593613,0.12131002,0.43177507,4,32.19781513
D102,S020,O055,8,204,3.127787756,140,0.36567333,0.006141596,0.323833398,34,32.19781513
D102,S021,O019,8,204,3.127787756,346,0.328784836,0.382557414,0.459924272,20,32.19781513
D102,S022,O056,8,204,3.127787756,839,0.314045176,0.146767962,0.097912175,33,32.19781513
D102,S023,O085,8,204,3.127787756,121,0.235238901,0.36680338,0.28802825,18,32.19781513
D102,S024,O075,8,204,3.127787756,157,0.187375651,0.192115859,0.011697982,34,32.19781513
D102,S025,O006,8,204,3.127787756,612,0.351754303,0.257897057,0.260304956,90,32.19781513
D102,S026,O010,8,204,3.127787756,451,0.052883935,0.358161718,0.236761336,42,32.19781513
D102,S027,O080,8,204,3.127787756,42,0.40076867,0.158141091,0.247798621,9,32.19781513
D102,S028,O011,8,204,3.127787756,74,0.144332149,0.165813474,0.385639579,14,32.19781513
D102,S029,O086,8,204,3.127787756,982,0.199347615,0.312135777,0.001921653,110,32.19781513
D102,S030,O049,8,204,3.127787756,167,0.088317626,0.338602146,0.450648463,15,32.19781513
D102,S031,O038,8,204,3.127787756,541,0.023426649,0.269227699,0.314041207,106,32.19781513
D102,S032,O095,8,204,3.127787756,737,0.275444304,0.049819636,0.213727811,96,32.19781513
D103,S001,O040,2,622,0.587383364,22,0.132312725,0.387023034,0.48640877,1,1.983127112
D103,S002,O081,2,622,0.587383364,625,0.489155662,0.075116015,0.08373988,87,1.983127112
D103,S003,O024,2,622,0.587383364,558,0.01340343,0.303476888,0.066234207,102,1.983127112
D103,S004,O048,2,622,0.587383364,23,0.00021805,0.028031124,0.277887063,4,1.983127112
D103,S005,O061,2,622,0.587383364,504,0.370505912,0.3328803,0.491272741,97,1.983127112
D103,S006,O045,2,622,0.587383364,38,0.251921878,0.260723642,0.043585928,1,1.983127112
D103,S007,O069,2,622,0.587383364,761,0.152114511,0.215299072,0.367977204,1,1.983127112
D103,S008,O092,2,622,0.587383364,96,0.418898266,0.008705234,0.425829723,10,1.983127112
D103,S009,O074,2,622,0.587383364,27,0.164642573,0.30767454,0.244719524,6,1.983127112
D103,S010,O043,2,622,0.587383364,60,0.470149674,0.350184037,0.345788332,1,1.983127112
D103,S011,O054,2,622,0.587383364,29,0.443915181,0.25137144,0.497993332,6,1.983127112
D103,S012,O002,2,622,0.587383364,27,0.258752568,0.087770931,0.008640494,5,1.983127112
D103,S013,O001,2,622,0.587383364,277,0.102604459,0.043442589,0.194317089,68,1.983127112
D103,S014,O008,2,622,0.587383364,221,0.074747705,0.106527742,0.017441816,3,1.983127112
D103,S015,O015,2,622,0.587383364,209,0.451149983,0.236045833,0.154470026,51,1.983127112
D103,S016,O021,2,622,0.587383364,420,0.48022181,0.187407167,0.359386041,21,1.983127112
D103,S017,O082,2,622,0.587383364,165,0.435076568,0.000913393,0.024702354,3,1.983127112
D103,S018,O066,2,622,0.587383364,494,0.215122594,0.12849833,0.421195428,82,1.983127112
D103,S019,O089,2,622,0.587383364,65,0.160593613,0.12131002,0.43177507,4,1.983127112
D103,S020,O055,2,622,0.587383364,140,0.36567333,0.006141596,0.323833398,34,1.983127112
D103,S021,O019,2,622,0.587383364,346,0.328784836,0.382557414,0.459924272,20,1.983127112
D103,S022,O056,2,622,0.587383364,839,0.314045176,0.146767962,0.097912175,33,1.983127112
D103,S023,O085,2,622,0.587383364,121,0.235238901,0.36680338,0.28802825,18,1.983127112
D103,S024,O075,2,622,0.587383364,157,0.187375651,0.192115859,0.011697982,34,1.983127112
D103,S025,O006,2,622,0.587383364,612,0.351754303,0.257897057,0.260304956,90,1.983127112
D103,S026,O010,2,622,0.587383364,451,0.052883935,0.358161718,0.236761336,42,1.983127112
D103,S027,O080,2,622,0.587383364,42,0.40076867,0.158141091,0.247798621,9,1.983127112
D103,S028,O011,2,622,0.587383364,74,0.144332149,0.165813474,0.385639579,14,1.983127112
D103,S029,O086,2,622,0.587383364,982,0.199347615,0.312135777,0.001921653,110,1.983127112
D103,S030,O049,2,622,0.587383364,167,0.088317626,0.338602146,0.450648463,15,1.983127112
D103,S031,O038,2,622,0.587383364,541,0.023426649,0.269227699,0.314041207,106,1.983127112
D103,S032,O095,2,622,0.587383364,737,0.275444304,0.049819636,0.213727811,96,1.983127112
D104,S001,O040,8,84,4.321434075,22,0.132312725,0.387023034,0.48640877,1,108.0358519
D104,S002,O081,8,84,4.321434075,625,0.489155662,0.075116015,0.08373988,87,108.0358519
D104,S003,O024,8,84,4.321434075,558,0.01340343,0.303476888,0.066234207,102,108.0358519
D104,S004,O048,8,84,4.321434075,23,0.00021805,0.028031124,0.277887063,4,108.0358519
D104,S005,O061,8,84,4.321434075,504,0.370505912,0.3328803,0.491272741,97,108.0358519
D104,S006,O045,8,84,4.321434075,38,0.251921878,0.260723642,0.043585928,1,108.0358519
D104,S007,O069,8,84,4.321434075,761,0.152114511,0.215299072,0.367977204,1,108.0358519
D104,S008,O092,8,84,4.321434075,96,0.418898266,0.008705234,0.425829723,10,108.0358519
D104,S009,O074,8,84,4.321434075,27,0.164642573,0.30767454,0.244719524,6,108.0358519
D104,S010,O043,8,84,4.321434075,60,0.470149674,0.350184037,0.345788332,1,108.0358519
D104,S011,O054,8,84,4.321434075,29,0.443915181,0.25137144,0.497993332,6,108.0358519
D104,S012,O002,8,84,4.321434075,27,0.258752568,0.087770931,0.008640494,5,108.0358519
D104,S013,O001,8,84,4.321434075,277,0.102604459,0.043442589,0.194317089,68,108.0358519
D104,S014,O008,8,84,4.321434075,221,0.074747705,0.106527742,0.017441816,3,108.0358519
D104,S015,O015,8,84,4.321434075,209,0.451149983,0.236045833,0.154470026,51,108.0358519
D104,S016,O021,8,84,4.321434075,420,0.48022181,0.187407167,0.359386041,21,108.0358519
D104,S017,O082,8,84,4.321434075,165,0.435076568,0.000913393,0.024702354,3,108.0358519
D104,S018,O066,8,84,4.321434075,494,0.215122594,0.12849833,0.421195428,82,108.0358519
D104,S019,O089,8,84,4.321434075,65,0.160593613,0.12131002,0.43177507,4,108.0358519
D104,S020,O055,8,84,4.321434075,140,0.36567333,0.006141596,0.323833398,34,108.0358519
D104,S021,O019,8,84,4.321434075,346,0.328784836,0.382557414,0.459924272,20,108.0358519
D104,S022,O056,8,84,4.321434075,839,0.314045176,0.146767962,0.097912175,33,108.0358519
D104,S023,O085,8,84,4.321434075,121,0.235238901,0.36680338,0.28802825,18,108.0358519
D104,S024,O075,8,84,4.321434075,157,0.187375651,0.192115859,0.011697982,34,108.0358519
D104,S025,O006,8,84,4.321434075,612,0.351754303,0.257897057,0.260304956,90,108.0358519
D104,S026,O010,8,84,4.321434075,451,0.052883935,0.358161718,0.236761336,42,108.0358519
D104,S027,O080,8,84,4.321434075,42,0.40076867,0.158141091,0.247798621,9,108.0358519
D104,S028,O011,8,84,4.321434075,74,0.144332149,0.165813474,0.385639579,14,108.0358519
D104,S029,O086,8,84,4.321434075,982,0.199347615,0.312135777,0.001921653,110,108.0358519
D104,S030,O049,8,84,4.321434075,167,0.088317626,0.338602146,0.450648463,15,108.0358519
D104,S031,O038,8,84,4.321434075,541,0.023426649,0.269227699,0.314041207,106,108.0358519
D104,S032,O095,8,84,4.321434075,737,0.275444304,0.049819636,0.213727811,96,108.0358519
D105,S001,O040,4,74,1.688409456,22,0.132312725,0.387023034,0.48640877,1,47.9143224
D105,S002,O081,4,74,1.688409456,625,0.489155662,0.075116015,0.08373988,87,47.9143224
D105,S003,O024,4,74,1.688409456,558,0.01340343,0.303476888,0.066234207,102,47.9143224
D105,S004,O048,4,74,1.688409456,23,0.00021805,0.028031124,0.277887063,4,47.9143224
D105,S005,O061,4,74,1.688409456,504,0.370505912,0.3328803,0.491272741,97,47.9143224
D105,S006,O045,4,74,1.688409456,38,0.251921878,0.260723642,0.043585928,1,47.9143224
D105,S007,O069,4,74,1.688409456,761,0.152114511,0.215299072,0.367977204,1,47.9143224
D105,S008,O092,4,74,1.688409456,96,0.418898266,0.008705234,0.425829723,10,47.9143224
D105,S009,O074,4,74,1.688409456,27,0.164642573,0.30767454,0.244719524,6,47.9143224
D105,S010,O043,4,74,1.688409456,60,0.470149674,0.350184037,0.345788332,1,47.9143224
D105,S011,O054,4,74,1.688409456,29,0.443915181,0.25137144,0.497993332,6,47.9143224
D105,S012,O002,4,74,1.688409456,27,0.258752568,0.087770931,0.008640494,5,47.9143224
D105,S013,O001,4,74,1.688409456,277,0.102604459,0.043442589,0.194317089,68,47.9143224
D105,S014,O008,4,74,1.688409456,221,0.074747705,0.106527742,0.017441816,3,47.9143224
D105,S015,O015,4,74,1.688409456,209,0.451149983,0.236045833,0.154470026,51,47.9143224
D105,S016,O021,4,74,1.688409456,420,0.48022181,0.187407167,0.359386041,21,47.9143224
D105,S017,O082,4,74,1.688409456,165,0.435076568,0.000913393,0.024702354,3,47.9143224
D105,S018,O066,4,74,1.688409456,494,0.215122594,0.12849833,0.421195428,82,47.9143224
D105,S019,O089,4,74,1.688409456,65,0.160593613,0.12131002,0.43177507,4,47.9143224
D105,S020,O055,4,74,1.688409456,140,0.36567333,0.006141596,0.323833398,34,47.9143224
D105,S021,O019,4,74,1.688409456,346,0.328784836,0.382557414,0.459924272,20,47.9143224
D105,S022,O056,4,74,1.688409456,839,0.314045176,0.146767962,0.097912175,33,47.9143224
D105,S023,O085,4,74,1.688409456,121,0.235238901,0.36680338,0.28802825,18,47.9143224
D105,S024,O075,4,74,1.688409456,157,0.187375651,0.192115859,0.011697982,34,47.9143224
D105,S025,O006,4,74,1.688409456,612,0.351754303,0.257897057,0.260304956,90,47.9143224
D105,S026,O010,4,74,1.688409456,451,0.052883935,0.358161718,0.236761336,42,47.9143224
D105,S027,O080,4,74,1.688409456,42,0.40076867,0.158141091,0.247798621,9,47.9143224
D105,S028,O011,4,74,1.688409456,74,0.144332149,0.165813474,0.385639579,14,47.9143224
D105,S029,O086,4,74,1.688409456,982,0.199347615,0.312135777,0.001921653,110,47.9143224
D105,S030,O049,4,74,1.688409456,167,0.088317626,0.338602146,0.450648463,15,47.9143224
D105,S031,O038,4,74,1.688409456,541,0.023426649,0.269227699,0.314041207,106,47.9143224
D105,S032,O095,4,74,1.688409456,737,0.275444304,0.049819636,0.213727811,96,47.9143224
D106,S001,O040,6,840,2.071719566,22,0.132312725,0.387023034,0.48640877,1,5.179298915
D106,S002,O081,6,840,2.071719566,625,0.489155662,0.075116015,0.08373988,87,5.179298915
D106,S003,O024,6,840,2.071719566,558,0.01340343,0.303476888,0.066234207,102,5.179298915
D106,S004,O048,6,840,2.071719566,23,0.00021805,0.028031124,0.277887063,4,5.179298915
D106,S005,O061,6,840,2.071719566,504,0.370505912,0.3328803,0.491272741,97,5.179298915
D106,S006,O045,6,840,2.071719566,38,0.251921878,0.260723642,0.043585928,1,5.179298915
D106,S007,O069,6,840,2.071719566,761,0.152114511,0.215299072,0.367977204,1,5.179298915
D106,S008,O092,6,840,2.071719566,96,0.418898266,0.008705234,0.425829723,10,5.179298915
D106,S009,O074,6,840,2.071719566,27,0.164642573,0.30767454,0.244719524,6,5.179298915
D106,S010,O043,6,840,2.071719566,60,0.470149674,0.350184037,0.345788332,1,5.179298915
D106,S011,O054,6,840,2.071719566,29,0.443915181,0.25137144,0.497993332,6,5.179298915
D106,S012,O002,6,840,2.071719566,27,0.258752568,0.087770931,0.008640494,5,5.179298915
D106,S013,O001,6,840,2.071719566,277,0.102604459,0.043442589,0.194317089,68,5.179298915
D106,S014,O008,6,840,2.071719566,221,0.074747705,0.106527742,0.017441816,3,5.179298915
D106,S015,O015,6,840,2.071719566,209,0.451149983,0.236045833,0.154470026,51,5.179298915
D106,S016,O021,6,840,2.071719566,420,0.48022181,0.187407167,0.359386041,21,5.179298915
D106,S017,O082,6,840,2.071719566,165,0.435076568,0.000913393,0.024702354,3,5.179298915
D106,S018,O066,6,840,2.071719566,494,0.215122594,0.12849833,0.421195428,82,5.179298915
D106,S019,O089,6,840,2.071719566,65,0.160593613,0.12131002,0.43177507,4,5.179298915
D106,S020,O055,6,840,2.071719566,140,0.36567333,0.006141596,0.323833398,34,5.179298915
D106,S021,O019,6,840,2.071719566,346,0.328784836,0.382557414,0.459924272,20,5.179298915
D106,S022,O056,6,840,2.071719566,839,0.314045176,0.146767962,0.097912175,33,5.179298915
D106,S023,O085,6,840,2.071719566,121,0.235238901,0.36680338,0.28802825,18,5.179298915
D106,S024,O075,6,840,2.071719566,157,0.187375651,0.192115859,0.011697982,34,5.179298915
D106,S025,O006,6,840,2.071719566,612,0.351754303,0.257897057,0.260304956,90,5.179298915
D106,S026,O010,6,840,2.071719566,451,0.052883935,0.358161718,0.236761336,42,5.179298915
D106,S027,O080,6,840,2.071719566,42,0.40076867,0.158141091,0.247798621,9,5.179298915
D106,S028,O011,6,840,2.071719566,74,0.144332149,0.165813474,0.385639579,14,5.179298915
D106,S029,O086,6,840,2.071719566,982,0.199347615,0.312135777,0.001921653,110,5.179298915
D106,S030,O049,6,840,2.071719566,167,0.088317626,0.338602146,0.450648463,15,5.179298915
D106,S031,O038,6,840,2.071719566,541,0.023426649,0.269227699,0.314041207,106,5.179298915
D106,S032,O095,6,840,2.071719566,737,0.275444304,0.049819636,0.213727811,96,5.179298915
D107,S001,O040,7,61,0.987241312,22,0.132312725,0.387023034,0.48640877,1,33.986996
D107,S002,O081,7,61,0.987241312,625,0.489155662,0.075116015,0.08373988,87,33.986996
D107,S003,O024,7,61,0.987241312,558,0.01340343,0.303476888,0.066234207,102,33.986996
D107,S004,O048,7,61,0.987241312,23,0.00021805,0.028031124,0.277887063,4,33.986996
D107,S005,O061,7,61,0.987241312,504,0.370505912,0.3328803,0.491272741,97,33.986996
D107,S006,O045,7,61,0.987241312,38,0.251921878,0.260723642,0.043585928,1,33.986996
D107,S007,O069,7,61,0.987241312,761,0.152114511,0.215299072,0.367977204,1,33.986996
D107,S008,O092,7,61,0.987241312,96,0.418898266,0.008705234,0.425829723,10,33.986996
D107,S009,O074,7,61,0.987241312,27,0.164642573,0.30767454,0.244719524,6,33.986996
D107,S010,O043,7,61,0.987241312,60,0.470149674,0.350184037,0.345788332,1,33.986996
D107,S011,O054,7,61,0.987241312,29,0.443915181,0.25137144,0.497993332,6,33.986996
D107,S012,O002,7,61,0.987241312,27,0.258752568,0.087770931,0.008640494,5,33.986996
D107,S013,O001,7,61,0.987241312,277,0.102604459,0.043442589,0.194317089,68,33.986996
D107,S014,O008,7,61,0.987241312,221,0.074747705,0.106527742,0.017441816,3,33.986996
D107,S015,O015,7,61,0.987241312,209,0.451149983,0.236045833,0.154470026,51,33.986996
D107,S016,O021,7,61,0.987241312,420,0.48022181,0.187407167,0.359386041,21,33.986996
D107,S017,O082,7,61,0.987241312,165,0.435076568,0.000913393,0.024702354,3,33.986996
D107,S018,O066,7,61,0.987241312,494,0.215122594,0.12849833,0.421195428,82,33.986996
D107,S019,O089,7,61,0.987241312,65,0.160593613,0.12131002,0.43177507,4,33.986996
D107,S020,O055,7,61,0.987241312,140,0.36567333,0.006141596,0.323833398,34,33.986996
D107,S021,O019,7,61,0.987241312,346,0.328784836,0.382557414,0.459924272,20,33.986996
D107,S022,O056,7,61,0.987241312,839,0.314045176,0.146767962,0.097912175,33,33.986996
D107,S023,O085,7,61,0.987241312,121,0.235238901,0.36680338,0.28802825,18,33.986996
D107,S024,O075,7,61,0.987241312,157,0.187375651,0.192115859,0.011697982,34,33.986996
D107,S025,O006,7,61,0.987241312,612,0.351754303,0.257897057,0.260304956,90,33.986996
D107,S026,O010,7,61,0.987241312,451,0.052883935,0.358161718,0.236761336,42,33.986996
D107,S027,O080,7,61,0.987241312,42,0.40076867,0.158141091,0.247798621,9,33.986996
D107,S028,O011,7,61,0.987241312,74,0.144332149,0.165813474,0.385639579,14,33.986996
D107,S029,O086,7,61,0.987241312,982,0.199347615,0.312135777,0.001921653,110,33.986996
D107,S030,O049,7,61,0.987241312,167,0.088317626,0.338602146,0.450648463,15,33.986996
D107,S031,O038,7,61,0.987241312,541,0.023426649,0.269227699,0.314041207,106,33.986996
D107,S032,O095,7,61,0.987241312,737,0.275444304,0.049819636,0.213727811,96,33.986996
D108,S001,O040,5,100,0.444344169,22,0.132312725,0.387023034,0.48640877,1,9.331227542
D108,S002,O081,5,100,0.444344169,625,0.489155662,0.075116015,0.08373988,87,9.331227542
D108,S003,O024,5,100,0.444344169,558,0.01340343,0.303476888,0.066234207,102,9.331227542
D108,S004,O048,5,100,0.444344169,23,0.00021805,0.028031124,0.277887063,4,9.331227542
D108,S005,O061,5,100,0.444344169,504,0.370505912,0.3328803,0.491272741,97,9.331227542
D108,S006,O045,5,100,0.444344169,38,0.251921878,0.260723642,0.043585928,1,9.331227542
D108,S007,O069,5,100,0.444344169,761,0.152114511,0.215299072,0.367977204,1,9.331227542
D108,S008,O092,5,100,0.444344169,96,0.418898266,0.008705234,0.425829723,10,9.331227542
D108,S009,O074,5,100,0.444344169,27,0.164642573,0.30767454,0.244719524,6,9.331227542
D108,S010,O043,5,100,0.444344169,60,0.470149674,0.350184037,0.345788332,1,9.331227542
D108,S011,O054,5,100,0.444344169,29,0.443915181,0.25137144,0.497993332,6,9.331227542
D108,S012,O002,5,100,0.444344169,27,0.258752568,0.087770931,0.008640494,5,9.331227542
D108,S013,O001,5,100,0.444344169,277,0.102604459,0.043442589,0.194317089,68,9.331227542
D108,S014,O008,5,100,0.444344169,221,0.074747705,0.106527742,0.017441816,3,9.331227542
D108,S015,O015,5,100,0.444344169,209,0.451149983,0.236045833,0.154470026,51,9.331227542
D108,S016,O021,5,100,0.444344169,420,0.48022181,0.187407167,0.359386041,21,9.331227542
D108,S017,O082,5,100,0.444344169,165,0.435076568,0.000913393,0.024702354,3,9.331227542
D108,S018,O066,5,100,0.444344169,494,0.215122594,0.12849833,0.421195428,82,9.331227542
D108,S019,O089,5,100,0.444344169,65,0.160593613,0.12131002,0.43177507,4,9.331227542
D108,S020,O055,5,100,0.444344169,140,0.36567333,0.006141596,0.323833398,34,9.331227542
D108,S021,O019,5,100,0.444344169,346,0.328784836,0.382557414,0.459924272,20,9.331227542
D108,S022,O056,5,100,0.444344169,839,0.314045176,0.146767962,0.097912175,33,9.331227542
D108,S023,O085,5,100,0.444344169,121,0.235238901,0.36680338,0.28802825,18,9.331227542
D108,S024,O075,5,100,0.444344169,157,0.187375651,0.192115859,0.011697982,34,9.331227542
D108,S025,O006,5,100,0.444344169,612,0.351754303,0.257897057,0.260304956,90,9.331227542
D108,S026,O010,5,100,0.444344169,451,0.052883935,0.358161718,0.236761336,42,9.331227542
D108,S027,O080,5,100,0.444344169,42,0.40076867,0.158141091,0.247798621,9,9.331227542
D108,S028,O011,5,100,0.444344169,74,0.144332149,0.165813474,0.385639579,14,9.331227542
D108,S029,O086,5,100,0.444344169,982,0.199347615,0.312135777,0.001921653,110,9.331227542
D108,S030,O049,5,100,0.444344169,167,0.088317626,0.338602146,0.450648463,15,9.331227542
D108,S031,O038,5,100,0.444344169,541,0.023426649,0.269227699,0.314041207,106,9.331227542
D108,S032,O095,5,100,0.444344169,737,0.275444304,0.049819636,0.213727811,96,9.331227542
D109,S001,O040,2,361,1.053603839,22,0.132312725,0.387023034,0.48640877,1,6.128997401
D109,S002,O081,2,361,1.053603839,625,0.489155662,0.075116015,0.08373988,87,6.128997401
D109,S003,O024,2,361,1.053603839,558,0.01340343,0.303476888,0.066234207,102,6.128997401
D109,S004,O048,2,361,1.053603839,23,0.00021805,0.028031124,0.277887063,4,6.128997401
D109,S005,O061,2,361,1.053603839,504,0.370505912,0.3328803,0.491272741,97,6.128997401
D109,S006,O045,2,361,1.053603839,38,0.251921878,0.260723642,0.043585928,1,6.128997401
D109,S007,O069,2,361,1.053603839,761,0.152114511,0.215299072,0.367977204,1,6.128997401
D109,S008,O092,2,361,1.053603839,96,0.418898266,0.008705234,0.425829723,10,6.128997401
D109,S009,O074,2,361,1.053603839,27,0.164642573,0.30767454,0.244719524,6,6.128997401
D109,S010,O043,2,361,1.053603839,60,0.470149674,0.350184037,0.345788332,1,6.128997401
D109,S011,O054,2,361,1.053603839,29,0.443915181,0.25137144,0.497993332,6,6.128997401
D109,S012,O002,2,361,1.053603839,27,0.258752568,0.087770931,0.008640494,5,6.128997401
D109,S013,O001,2,361,1.053603839,277,0.102604459,0.043442589,0.194317089,68,6.128997401
D109,S014,O008,2,361,1.053603839,221,0.074747705,0.106527742,0.017441816,3,6.128997401
D109,S015,O015,2,361,1.053603839,209,0.451149983,0.236045833,0.154470026,51,6.128997401
D109,S016,O021,2,361,1.053603839,420,0.48022181,0.187407167,0.359386041,21,6.128997401
D109,S017,O082,2,361,1.053603839,165,0.435076568,0.000913393,0.024702354,3,6.128997401
D109,S018,O066,2,361,1.053603839,494,0.215122594,0.12849833,0.421195428,82,6.128997401
D109,S019,O089,2,361,1.053603839,65,0.160593613,0.12131002,0.43177507,4,6.128997401
D109,S020,O055,2,361,1.053603839,140,0.36567333,0.006141596,0.323833398,34,6.128997401
D109,S021,O019,2,361,1.053603839,346,0.328784836,0.382557414,0.459924272,20,6.128997401
D109,S022,O056,2,361,1.053603839,839,0.314045176,0.146767962,0.097912175,33,6.128997401
D109,S023,O085,2,361,1.053603839,121,0.235238901,0.36680338,0.28802825,18,6.128997401
D109,S024,O075,2,361,1.053603839,157,0.187375651,0.192115859,0.011697982,34,6.128997401
D109,S025,O006,2,361,1.053603839,612,0.351754303,0.257897057,0.260304956,90,6.128997401
D109,S026,O010,2,361,1.053603839,451,0.052883935,0.358161718,0.236761336,42,6.128997401
D109,S027,O080,2,361,1.053603839,42,0.40076867,0.158141091,0.247798621,9,6.128997401
D109,S028,O011,2,361,1.053603839,74,0.144332149,0.165813474,0.385639579,14,6.128997401
D109,S029,O086,2,361,1.053603839,982,0.199347615,0.312135777,0.001921653,110,6.128997401
D109,S030,O049,2,361,1.053603839,167,0.088317626,0.338602146,0.450648463,15,6.128997401
D109,S031,O038,2,361,1.053603839,541,0.023426649,0.269227699,0.314041207,106,6.128997401
D109,S032,O095,2,361,1.053603839,737,0.275444304,0.049819636,0.213727811,96,6.128997401
D110,S001,O040,5,133,0.732915428,22,0.132312725,0.387023034,0.48640877,1,11.57234886
D110,S002,O081,5,133,0.732915428,625,0.489155662,0.075116015,0.08373988,87,11.57234886
D110,S003,O024,5,133,0.732915428,558,0.01340343,0.303476888,0.066234207,102,11.57234886
D110,S004,O048,5,133,0.732915428,23,0.00021805,0.028031124,0.277887063,4,11.57234886
D110,S005,O061,5,133,0.732915428,504,0.370505912,0.3328803,0.491272741,97,11.57234886
D110,S006,O045,5,133,0.732915428,38,0.251921878,0.260723642,0.043585928,1,11.57234886
D110,S007,O069,5,133,0.732915428,761,0.152114511,0.215299072,0.367977204,1,11.57234886
D110,S008,O092,5,133,0.732915428,96,0.418898266,0.008705234,0.425829723,10,11.57234886
D110,S009,O074,5,133,0.732915428,27,0.164642573,0.30767454,0.244719524,6,11.57234886
D110,S010,O043,5,133,0.732915428,60,0.470149674,0.350184037,0.345788332,1,11.57234886
D110,S011,O054,5,133,0.732915428,29,0.443915181,0.25137144,0.497993332,6,11.57234886
D110,S012,O002,5,133,0.732915428,27,0.258752568,0.087770931,0.008640494,5,11.57234886
D110,S013,O001,5,133,0.732915428,277,0.102604459,0.043442589,0.194317089,68,11.57234886
D110,S014,O008,5,133,0.732915428,221,0.074747705,0.106527742,0.017441816,3,11.57234886
D110,S015,O015,5,133,0.732915428,209,0.451149983,0.236045833,0.154470026,51,11.57234886
D110,S016,O021,5,133,0.732915428,420,0.48022181,0.187407167,0.359386041,21,11.57234886
D110,S017,O082,5,133,0.732915428,165,0.435076568,0.000913393,0.024702354,3,11.57234886
D110,S018,O066,5,133,0.732915428,494,0.215122594,0.12849833,0.421195428,82,11.57234886
D110,S019,O089,5,133,0.732915428,65,0.160593613,0.12131002,0.43177507,4,11.57234886
D110,S020,O055,5,133,0.732915428,140,0.36567333,0.006141596,0.323833398,34,11.57234886
D110,S021,O019,5,133,0.732915428,346,0.328784836,0.382557414,0.459924272,20,11.57234886
D110,S022,O056,5,133,0.732915428,839,0.314045176,0.146767962,0.097912175,33,11.57234886
D110,S023,O085,5,133,0.732915428,121,0.235238901,0.36680338,0.28802825,18,11.57234886
D110,S024,O075,5,133,0.732915428,157,0.187375651,0.192115859,0.011697982,34,11.57234886
D110,S025,O006,5,133,0.732915428,612,0.351754303,0.257897057,0.260304956,90,11.57234886
D110,S026,O010,5,133,0.732915428,451,0.052883935,0.358161718,0.236761336,42,11.57234886
D110,S027,O080,5,133,0.732915428,42,0.40076867,0.158141091,0.247798621,9,11.57234886
D110,S028,O011,5,133,0.732915428,74,0.144332149,0.165813474,0.385639579,14,11.57234886
D110,S029,O086,5,133,0.732915428,982,0.199347615,0.312135777,0.001921653,110,11.57234886
D110,S030,O049,5,133,0.732915428,167,0.088317626,0.338602146,0.450648463,15,11.57234886
D110,S031,O038,5,133,0.732915428,541,0.023426649,0.269227699,0.314041207,106,11.57234886
D110,S032,O095,5,133,0.732915428,737,0.275444304,0.049819636,0.213727811,96,11.57234886
D111,S001,O040,4,556,0.271542056,22,0.132312725,0.387023034,0.48640877,1,1.025608484
D111,S002,O081,4,556,0.271542056,625,0.489155662,0.075116015,0.08373988,87,1.025608484
D111,S003,O024,4,556,0.271542056,558,0.01340343,0.303476888,0.066234207,102,1.025608484
D111,S004,O048,4,556,0.271542056,23,0.00021805,0.028031124,0.277887063,4,1.025608484
D111,S005,O061,4,556,0.271542056,504,0.370505912,0.3328803,0.491272741,97,1.025608484
D111,S006,O045,4,556,0.271542056,38,0.251921878,0.260723642,0.043585928,1,1.025608484
D111,S007,O069,4,556,0.271542056,761,0.152114511,0.215299072,0.367977204,1,1.025608484
D111,S008,O092,4,556,0.271542056,96,0.418898266,0.008705234,0.425829723,10,1.025608484
D111,S009,O074,4,556,0.271542056,27,0.164642573,0.30767454,0.244719524,6,1.025608484
D111,S010,O043,4,556,0.271542056,60,0.470149674,0.350184037,0.345788332,1,1.025608484
D111,S011,O054,4,556,0.271542056,29,0.443915181,0.25137144,0.497993332,6,1.025608484
D111,S012,O002,4,556,0.271542056,27,0.258752568,0.087770931,0.008640494,5,1.025608484
