design_id,connection_count,block_creation_interval,maximum_block_size,operational_id,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,transaction_arrival_rate,number_of_attackers
D118,4,1114,0.319192161,O005,371,0.139080989,0.110793304,0.434476316,4.782470624,82
D118,4,1114,0.319192161,O006,612,0.351754303,0.257897057,0.260304956,14.0231672,90
D118,4,1114,0.319192161,O007,77,0.129442324,0.288019552,0.220881538,278.7975255,14
D118,4,1114,0.319192161,O008,221,0.074747705,0.106527742,0.017441816,39.9359768,3
D118,4,1114,0.319192161,O009,35,0.33854338,0.100036711,0.210825734,0.291349837,5
D118,4,1114,0.319192161,O010,451,0.052883935,0.358161718,0.236761336,121.6634761,42
D118,4,1114,0.319192161,O011,74,0.144332149,0.165813474,0.385639579,7.612816186,14
D118,4,1114,0.319192161,O012,223,0.416546292,0.282673091,0.32156114,263.3928516,45
D118,4,1114,0.319192161,O013,44,0.009296294,0.016069147,0.46994754,19.07587013,2
D118,4,1114,0.319192161,O014,55,0.063681028,0.359232528,0.062073815,6.846376778,12
D118,4,1114,0.319192161,O015,209,0.451149983,0.236045833,0.154470026,80.60852371,51
D118,4,1114,0.319192161,O016,42,0.467703809,0.319330651,0.479571963,2.816581002,4
D118,4,1114,0.319192161,O017,566,0.079040707,0.273487807,0.205386553,30.71630729,2
D118,4,1114,0.319192161,O018,47,0.115452082,0.375891755,0.182263832,27.10304045,5
D118,4,1114,0.319192161,O019,346,0.328784836,0.382557414,0.459924272,101.7658761,20
D118,4,1114,0.319192161,O020,716,0.496396638,0.133572698,0.266759244,6.426013166,60
D118,4,1114,0.319192161,O021,420,0.48022181,0.187407167,0.359386041,0.867668983,21
D118,4,1114,0.319192161,O022,267,0.455013571,0.326802204,0.306257687,0.769135998,58
D118,4,1114,0.319192161,O023,466,0.298731439,0.159533286,0.396478816,200.7094936,82
D118,4,1114,0.319192161,O024,558,0.01340343,0.303476888,0.066234207,49.85978811,102
D118,4,1114,0.319192161,O025,134,0.478862627,0.143860088,0.292798536,27.75615028,24
D118,4,1114,0.319192161,O026,895,0.242847342,0.233050134,0.261191584,88.77238047,105
D118,4,1114,0.319192161,O027,151,0.176236214,0.241928904,0.351457356,35.71829399,7
D118,4,1114,0.319192161,O028,56,0.028244864,0.278689146,0.378471393,0.608384201,13
D118,4,1114,0.319192161,O029,805,0.381188683,0.092211445,0.026074716,24.57237204,88
D118,4,1114,0.319192161,O030,71,0.461351531,0.181855767,0.446794718,2.721757248,9
D118,4,1114,0.319192161,O031,284,0.229425587,0.189758555,0.080734232,176.2862794,67
D118,4,1114,0.319192161,O032,253,0.146804109,0.347778891,0.034491215,0.526356955,52
D118,4,1114,0.319192161,O033,186,0.112012509,0.223782794,0.407759125,2.414861064,18
D118,4,1114,0.319192161,O034,232,0.12099571,0.322095415,0.109420155,1.687588139,28
D118,4,1114,0.319192161,O035,33,0.379636064,0.208018446,0.173673111,0.448524837,1
D118,4,1114,0.319192161,O036,683,0.494332057,0.220696226,0.147363023,41.16909032,50
D118,4,1114,0.319192161,O037,430,0.044881364,0.211205617,0.14472369,0.235830495,64
D118,4,1114,0.319192161,O038,541,0.023426649,0.269227699,0.314041207,0.396420451,106
D118,4,1114,0.319192161,O039,81,0.346062487,0.297962901,0.037609511,295.1156361,3
D118,4,1114,0.319192161,O040,22,0.132312725,0.387023034,0.48640877,159.3308649,1
D118,4,1114,0.319192161,O041,868,0.269319618,0.069240523,0.228495952,3.697347003,77
D118,4,1114,0.319192161,O042,323,0.321014377,0.053182259,0.202467303,3.069451213,75
D118,4,1114,0.319192161,O043,60,0.470149674,0.350184037,0.345788332,0.966179174,1
D118,4,1114,0.319192161,O044,31,0.222397933,0.073259968,0.077934798,134.3501387,4
D118,4,1114,0.319192161,O045,38,0.251921878,0.260723642,0.043585928,12.51441097,1
D118,4,1114,0.319192161,O046,646,0.197392562,0.365845692,0.234109773,326.6514787,6
D118,4,1114,0.319192161,O047,303,0.180130271,0.246520593,0.050012418,8.54330241,9
D118,4,1114,0.319192161,O048,23,0.00021805,0.028031124,0.277887063,2.038271018,4
D118,4,1114,0.319192161,O049,167,0.088317626,0.338602146,0.450648463,47.31211022,15
D118,4,1114,0.319192161,O050,72,0.106989874,0.198246178,0.158598684,91.5963341,15
D118,4,1114,0.319192161,O051,24,0.325397665,0.388334288,0.250171333,1.521751159,4
D118,4,1114,0.319192161,O052,86,0.276861637,0.398135487,0.090435916,11.46224193,2
D118,4,1114,0.319192161,O053,352,0.040205786,0.064781166,0.384367834,4.135475542,8
D118,4,1114,0.319192161,O054,29,0.443915181,0.25137144,0.497993332,0.85872162,6
D118,4,1114,0.319192161,O055,140,0.36567333,0.006141596,0.323833398,4.352481794,34
D118,4,1114,0.319192161,O056,839,0.314045176,0.146767962,0.097912175,54.69689746,33
D118,4,1114,0.319192161,O057,91,0.203435056,0.058815505,0.393330065,16.6660794,17
D118,4,1114,0.319192161,O058,25,0.291561168,0.314465106,0.131226439,1.135456847,5
D118,4,1114,0.319192161,O059,106,0.283458247,0.024473134,0.299642062,0.253714229,14
D118,4,1114,0.319192161,O060,394,0.248885454,0.036039402,0.358788777,123.8258234,56
D118,4,1114,0.319192161,O061,504,0.370505912,0.3328803,0.491272741,5.214743703,97
D118,4,1114,0.319192161,O062,113,0.095592807,0.175147356,0.140390621,21.18570944,1
D118,4,1114,0.319192161,O063,101,0.050209387,0.240003965,0.168323131,3.525559442,3
D118,4,1114,0.319192161,O064,29,0.303622498,0.119862464,0.124471393,8.153889739,7
D118,4,1114,0.319192161,O065,90,0.169595408,0.334448252,0.128416578,23.32209365,22
D118,4,1114,0.319192161,O066,494,0.215122594,0.12849833,0.421195428,0.652971144,82
D118,4,1114,0.319192161,O067,191,0.072874691,0.115634491,0.104011539,0.3623714,15
D118,4,1114,0.319192161,O068,49,0.310872809,0.228779712,0.412029482,0.574116826,8
D118,4,1114,0.319192161,O069,761,0.152114511,0.215299072,0.367977204,368.0699592,1
D118,4,1114,0.319192161,O070,202,0.39580335,0.086120614,0.182929419,17.5534474,31
D118,4,1114,0.319192161,O071,21,0.060204963,0.055273552,0.372062724,143.7752196,3
D118,4,1114,0.319192161,O072,68,0.090050698,0.018692674,0.331150934,1.307413905,4
D118,4,1114,0.319192161,O073,30,0.408933189,0.172755087,0.053888988,71.93936966,3
D118,4,1114,0.319192161,O074,27,0.164642573,0.30767454,0.244719524,111.6757924,6
D118,4,1114,0.319192161,O075,157,0.187375651,0.192115859,0.011697982,59.10250371,34
D118,4,1114,0.319192161,O076,174,0.358928381,0.201218229,0.162132812,225.9308498,22
D118,4,1114,0.319192161,O077,129,0.227721947,0.029835669,0.190159781,11.80788533,21
D118,4,1114,0.319192161,O078,51,0.359823291,0.150461965,0.405256823,5.47732388,1
D118,4,1114,0.319192161,O079,316,0.401248463,0.341741624,0.476293103,2.392296974,37
D118,4,1114,0.319192161,O080,42,0.40076867,0.158141091,0.247798621,61.30219942,9
D118,4,1114,0.319192161,O081,625,0.489155662,0.075116015,0.08373988,33.20755897,87
D118,4,1114,0.319192161,O082,165,0.435076568,0.000913393,0.024702354,2.201388223,3
D118,4,1114,0.319192161,O083,143,0.335966778,0.293557997,0.454730357,0.310618462,7
D118,4,1114,0.319192161,O084,108,0.428759117,0.099116604,0.440727328,68.5862165,8
D118,4,1114,0.319192161,O085,121,0.235238901,0.36680338,0.28802825,0.283157812,18
D118,4,1114,0.319192161,O086,982,0.199347615,0.312135777,0.001921653,232.0115611,110
D118,4,1114,0.319192161,O087,118,0.293378808,0.393374351,0.464614616,0.459948223,8
D118,4,1114,0.319192161,O088,942,0.034485861,0.167027955,0.116749098,1.071445023,215
D118,4,1114,0.319192161,O089,65,0.160593613,0.12131002,0.43177507,1.200748236,4
D118,4,1114,0.319192161,O090,62,0.212096648,0.130409374,0.272989738,0.214216382,5
D118,4,1114,0.319192161,O091,388,0.441554811,0.286536526,0.337990599,5.811008161,32
D118,4,1114,0.319192161,O092,96,0.418898266,0.008705234,0.425829723,9.204131613,10
D118,4,1114,0.319192161,O093,35,0.260959447,0.13906944,0.343145943,10.04543335,4
D118,4,1114,0.319192161,O094,240,0.426957983,0.371886449,0.311564936,186.9501149,3
D118,4,1114,0.319192161,O095,737,0.275444304,0.049819636,0.213727811,0.356455625,96
D118,4,1114,0.319192161,O096,21,0.01655313,0.079684095,0.283551995,15.63792265,3
D119,8,92,0.389339241,O001,277,0.102604459,0.043442589,0.194317089,0.679018115,68
D119,8,92,0.389339241,O002,27,0.258752568,0.087770931,0.008640494,1.38975462,5
D119,8,92,0.389339241,O003,52,0.38810395,0.037662131,0.108512911,382.426172,9
D119,8,92,0.389339241,O004,40,0.192326393,0.264850242,0.068384595,1.796043902,2
D119,8,92,0.389339241,O005,371,0.139080989,0.110793304,0.434476316,4.782470624,82
D119,8,92,0.389339241,O006,612,0.351754303,0.257897057,0.260304956,14.0231672,90
D119,8,92,0.389339241,O007,77,0.129442324,0.288019552,0.220881538,278.7975255,14
D119,8,92,0.389339241,O008,221,0.074747705,0.106527742,0.017441816,39.9359768,3
D119,8,92,0.389339241,O009,35,0.33854338,0.100036711,0.210825734,0.291349837,5
D119,8,92,0.389339241,O010,451,0.052883935,0.358161718,0.236761336,121.6634761,42
D119,8,92,0.389339241,O011,74,0.144332149,0.165813474,0.385639579,7.612816186,14
D119,8,92,0.389339241,O012,223,0.416546292,0.282673091,0.32156114,263.3928516,45
D119,8,92,0.389339241,O013,44,0.009296294,0.016069147,0.46994754,19.07587013,2
D119,8,92,0.389339241,O014,55,0.063681028,0.359232528,0.062073815,6.846376778,12
D119,8,92,0.389339241,O015,209,0.451149983,0.236045833,0.154470026,80.60852371,51
D119,8,92,0.389339241,O016,42,0.467703809,0.319330651,0.479571963,2.816581002,4
D119,8,92,0.389339241,O017,566,0.079040707,0.273487807,0.205386553,30.71630729,2
D119,8,92,0.389339241,O018,47,0.115452082,0.375891755,0.182263832,27.10304045,5
D119,8,92,0.389339241,O019,346,0.328784836,0.382557414,0.459924272,101.7658761,20
D119,8,92,0.389339241,O020,716,0.496396638,0.133572698,0.266759244,6.426013166,60
D119,8,92,0.389339241,O021,420,0.48022181,0.187407167,0.359386041,0.867668983,21
D119,8,92,0.389339241,O022,267,0.455013571,0.326802204,0.306257687,0.769135998,58
D119,8,92,0.389339241,O023,466,0.298731439,0.159533286,0.396478816,200.7094936,82
D119,8,92,0.389339241,O024,558,0.01340343,0.303476888,0.066234207,49.85978811,102
D119,8,92,0.389339241,O025,134,0.478862627,0.143860088,0.292798536,27.75615028,24
D119,8,92,0.389339241,O026,895,0.242847342,0.233050134,0.261191584,88.77238047,105
D119,8,92,0.389339241,O027,151,0.176236214,0.241928904,0.351457356,35.71829399,7
D119,8,92,0.389339241,O028,56,0.028244864,0.278689146,0.378471393,0.608384201,13
D119,8,92,0.389339241,O029,805,0.381188683,0.092211445,0.026074716,24.57237204,88
D119,8,92,0.389339241,O030,71,0.461351531,0.181855767,0.446794718,2.721757248,9
D119,8,92,0.389339241,O031,284,0.229425587,0.189758555,0.080734232,176.2862794,67
D119,8,92,0.389339241,O032,253,0.146804109,0.347778891,0.034491215,0.526356955,52
D119,8,92,0.389339241,O033,186,0.112012509,0.223782794,0.407759125,2.414861064,18
D119,8,92,0.389339241,O034,232,0.12099571,0.322095415,0.109420155,1.687588139,28
D119,8,92,0.389339241,O035,33,0.379636064,0.208018446,0.173673111,0.448524837,1
D119,8,92,0.389339241,O036,683,0.494332057,0.220696226,0.147363023,41.16909032,50
D119,8,92,0.389339241,O037,430,0.044881364,0.211205617,0.14472369,0.235830495,64
D119,8,92,0.389339241,O038,541,0.023426649,0.269227699,0.314041207,0.396420451,106
D119,8,92,0.389339241,O039,81,0.346062487,0.297962901,0.037609511,295.1156361,3
D119,8,92,0.389339241,O040,22,0.132312725,0.387023034,0.48640877,159.3308649,1
D119,8,92,0.389339241,O041,868,0.269319618,0.069240523,0.228495952,3.697347003,77
D119,8,92,0.389339241,O042,323,0.321014377,0.053182259,0.202467303,3.069451213,75
D119,8,92,0.389339241,O043,60,0.470149674,0.350184037,0.345788332,0.966179174,1
D119,8,92,0.389339241,O044,31,0.222397933,0.073259968,0.077934798,134.3501387,4
D119,8,92,0.389339241,O045,38,0.251921878,0.260723642,0.043585928,12.51441097,1
D119,8,92,0.389339241,O046,646,0.197392562,0.365845692,0.234109773,326.6514787,6
D119,8,92,0.389339241,O047,303,0.180130271,0.246520593,0.050012418,8.54330241,9
D119,8,92,0.389339241,O048,23,0.00021805,0.028031124,0.277887063,2.038271018,4
D119,8,92,0.389339241,O049,167,0.088317626,0.338602146,0.450648463,47.31211022,15
D119,8,92,0.389339241,O050,72,0.106989874,0.198246178,0.158598684,91.5963341,15
D119,8,92,0.389339241,O051,24,0.325397665,0.388334288,0.250171333,1.521751159,4
D119,8,92,0.389339241,O052,86,0.276861637,0.398135487,0.090435916,11.46224193,2
D119,8,92,0.389339241,O053,352,0.040205786,0.064781166,0.384367834,4.135475542,8
D119,8,92,0.389339241,O054,29,0.443915181,0.25137144,0.497993332,0.85872162,6
D119,8,92,0.389339241,O055,140,0.36567333,0.006141596,0.323833398,4.352481794,34
D119,8,92,0.389339241,O056,839,0.314045176,0.146767962,0.097912175,54.69689746,33
D119,8,92,0.389339241,O057,91,0.203435056,0.058815505,0.393330065,16.6660794,17
D119,8,92,0.389339241,O058,25,0.291561168,0.314465106,0.131226439,1.135456847,5
D119,8,92,0.389339241,O059,106,0.283458247,0.024473134,0.299642062,0.253714229,14
D119,8,92,0.389339241,O060,394,0.248885454,0.036039402,0.358788777,123.8258234,56
D119,8,92,0.389339241,O061,504,0.370505912,0.3328803,0.491272741,5.214743703,97
D119,8,92,0.389339241,O062,113,0.095592807,0.175147356,0.140390621,21.18570944,1
D119,8,92,0.389339241,O063,101,0.050209387,0.240003965,0.168323131,3.525559442,3
D119,8,92,0.389339241,O064,29,0.303622498,0.119862464,0.124471393,8.153889739,7
D119,8,92,0.389339241,O065,90,0.169595408,0.334448252,0.128416578,23.32209365,22
D119,8,92,0.389339241,O066,494,0.215122594,0.12849833,0.421195428,0.652971144,82
D119,8,92,0.389339241,O067,191,0.072874691,0.115634491,0.104011539,0.3623714,15
D119,8,92,0.389339241,O068,49,0.310872809,0.228779712,0.412029482,0.574116826,8
D119,8,92,0.389339241,O069,761,0.152114511,0.215299072,0.367977204,368.0699592,1
D119,8,92,0.389339241,O070,202,0.39580335,0.086120614,0.182929419,17.5534474,31
D119,8,92,0.389339241,O071,21,0.060204963,0.055273552,0.372062724,143.7752196,3
D119,8,92,0.389339241,O072,68,0.090050698,0.018692674,0.331150934,1.307413905,4
D119,8,92,0.389339241,O073,30,0.408933189,0.172755087,0.053888988,71.93936966,3
D119,8,92,0.389339241,O074,27,0.164642573,0.30767454,0.244719524,111.6757924,6
D119,8,92,0.389339241,O075,157,0.187375651,0.192115859,0.011697982,59.10250371,34
D119,8,92,0.389339241,O076,174,0.358928381,0.201218229,0.162132812,225.9308498,22
D119,8,92,0.389339241,O077,129,0.227721947,0.029835669,0.190159781,11.80788533,21
D119,8,92,0.389339241,O078,51,0.359823291,0.150461965,0.405256823,5.47732388,1
D119,8,92,0.389339241,O079,316,0.401248463,0.341741624,0.476293103,2.392296974,37
D119,8,92,0.389339241,O080,42,0.40076867,0.158141091,0.247798621,61.30219942,9
D119,8,92,0.389339241,O081,625,0.489155662,0.075116015,0.08373988,33.20755897,87
D119,8,92,0.389339241,O082,165,0.435076568,0.000913393,0.024702354,2.201388223,3
D119,8,92,0.389339241,O083,143,0.335966778,0.293557997,0.454730357,0.310618462,7
D119,8,92,0.389339241,O084,108,0.428759117,0.099116604,0.440727328,68.5862165,8
D119,8,92,0.389339241,O085,121,0.235238901,0.36680338,0.28802825,0.283157812,18
D119,8,92,0.389339241,O086,982,0.199347615,0.312135777,0.001921653,232.0115611,110
D119,8,92,0.389339241,O087,118,0.293378808,0.393374351,0.464614616,0.459948223,8
D119,8,92,0.389339241,O088,942,0.034485861,0.167027955,0.116749098,1.071445023,215
D119,8,92,0.389339241,O089,65,0.160593613,0.12131002,0.43177507,1.200748236,4
D119,8,92,0.389339241,O090,62,0.212096648,0.130409374,0.272989738,0.214216382,5
D119,8,92,0.389339241,O091,388,0.441554811,0.286536526,0.337990599,5.811008161,32
D119,8,92,0.389339241,O092,96,0.418898266,0.008705234,0.425829723,9.204131613,10
D119,8,92,0.389339241,O093,35,0.260959447,0.13906944,0.343145943,10.04543335,4
D119,8,92,0.389339241,O094,240,0.426957983,0.371886449,0.311564936,186.9501149,3
D119,8,92,0.389339241,O095,737,0.275444304,0.049819636,0.213727811,0.356455625,96
D119,8,92,0.389339241,O096,21,0.01655313,0.079684095,0.283551995,15.63792265,3
D120,4,221,0.447446783,O001,277,0.102604459,0.043442589,0.194317089,0.679018115,68
D120,4,221,0.447446783,O002,27,0.258752568,0.087770931,0.008640494,1.38975462,5
D120,4,221,0.447446783,O003,52,0.38810395,0.037662131,0.108512911,382.426172,9
D120,4,221,0.447446783,O004,40,0.192326393,0.264850242,0.068384595,1.796043902,2
D120,4,221,0.447446783,O005,371,0.139080989,0.110793304,0.434476316,4.782470624,82
D120,4,221,0.447446783,O006,612,0.351754303,0.257897057,0.260304956,14.0231672,90
D120,4,221,0.447446783,O007,77,0.129442324,0.288019552,0.220881538,278.7975255,14
D120,4,221,0.447446783,O008,221,0.074747705,0.106527742,0.017441816,39.9359768,3
D120,4,221,0.447446783,O009,35,0.33854338,0.100036711,0.210825734,0.291349837,5
D120,4,221,0.447446783,O010,451,0.052883935,0.358161718,0.236761336,121.6634761,42
D120,4,221,0.447446783,O011,74,0.144332149,0.165813474,0.385639579,7.612816186,14
D120,4,221,0.447446783,O012,223,0.416546292,0.282673091,0.32156114,263.3928516,45
D120,4,221,0.447446783,O013,44,0.009296294,0.016069147,0.46994754,19.07587013,2
D120,4,221,0.447446783,O014,55,0.063681028,0.359232528,0.062073815,6.846376778,12
D120,4,221,0.447446783,O015,209,0.451149983,0.236045833,0.154470026,80.60852371,51
D120,4,221,0.447446783,O016,42,0.467703809,0.319330651,0.479571963,2.816581002,4
D120,4,221,0.447446783,O017,566,0.079040707,0.273487807,0.205386553,30.71630729,2
D120,4,221,0.447446783,O018,47,0.115452082,0.375891755,0.182263832,27.10304045,5
D120,4,221,0.447446783,O019,346,0.328784836,0.382557414,0.459924272,101.7658761,20
D120,4,221,0.447446783,O020,716,0.496396638,0.133572698,0.266759244,6.426013166,60
D120,4,221,0.447446783,O021,420,0.48022181,0.187407167,0.359386041,0.867668983,21
D120,4,221,0.447446783,O022,267,0.455013571,0.326802204,0.306257687,0.769135998,58
D120,4,221,0.447446783,O023,466,0.298731439,0.159533286,0.396478816,200.7094936,82
D120,4,221,0.447446783,O024,558,0.01340343,0.303476888,0.066234207,49.85978811,102
D120,4,221,0.447446783,O025,134,0.478862627,0.143860088,0.292798536,27.75615028,24
D120,4,221,0.447446783,O026,895,0.242847342,0.233050134,0.261191584,88.77238047,105
D120,4,221,0.447446783,O027,151,0.176236214,0.241928904,0.351457356,35.71829399,7
D120,4,221,0.447446783,O028,56,0.028244864,0.278689146,0.378471393,0.608384201,13
D120,4,221,0.447446783,O029,805,0.381188683,0.092211445,0.026074716,24.57237204,88
D120,4,221,0.447446783,O030,71,0.461351531,0.181855767,0.446794718,2.721757248,9
D120,4,221,0.447446783,O031,284,0.229425587,0.189758555,0.080734232,176.2862794,67
D120,4,221,0.447446783,O032,253,0.146804109,0.347778891,0.034491215,0.526356955,52
D120,4,221,0.447446783,O033,186,0.112012509,0.223782794,0.407759125,2.414861064,18
D120,4,221,0.447446783,O034,232,0.12099571,0.322095415,0.109420155,1.687588139,28
D120,4,221,0.447446783,O035,33,0.379636064,0.208018446,0.173673111,0.448524837,1
D120,4,221,0.447446783,O036,683,0.494332057,0.220696226,0.147363023,41.16909032,50
D120,4,221,0.447446783,O037,430,0.044881364,0.211205617,0.14472369,0.235830495,64
D120,4,221,0.447446783,O038,541,0.023426649,0.269227699,0.314041207,0.396420451,106
D120,4,221,0.447446783,O039,81,0.346062487,0.297962901,0.037609511,295.1156361,3
D120,4,221,0.447446783,O040,22,0.132312725,0.387023034,0.48640877,159.3308649,1
D120,4,221,0.447446783,O041,868,0.269319618,0.069240523,0.228495952,3.697347003,77
D120,4,221,0.447446783,O042,323,0.321014377,0.053182259,0.202467303,3.069451213,75
D120,4,221,0.447446783,O043,60,0.470149674,0.350184037,0.345788332,0.966179174,1
D120,4,221,0.447446783,O044,31,0.222397933,0.073259968,0.077934798,134.3501387,4
D120,4,221,0.447446783,O045,38,0.251921878,0.260723642,0.043585928,12.51441097,1
D120,4,221,0.447446783,O046,646,0.197392562,0.365845692,0.234109773,326.6514787,6
D120,4,221,0.447446783,O047,303,0.180130271,0.246520593,0.050012418,8.54330241,9
D120,4,221,0.447446783,O048,23,0.00021805,0.028031124,0.277887063,2.038271018,4
D120,4,221,0.447446783,O049,167,0.088317626,0.338602146,0.450648463,47.31211022,15
D120,4,221,0.447446783,O050,72,0.106989874,0.198246178,0.158598684,91.5963341,15
D120,4,221,0.447446783,O051,24,0.325397665,0.388334288,0.250171333,1.521751159,4
D120,4,221,0.447446783,O052,86,0.276861637,0.398135487,0.090435916,11.46224193,2
D120,4,221,0.447446783,O053,352,0.040205786,0.064781166,0.384367834,4.135475542,8
D120,4,221,0.447446783,O054,29,0.443915181,0.25137144,0.497993332,0.85872162,6
D120,4,221,0.447446783,O055,140,0.36567333,0.006141596,0.323833398,4.352481794,34
D120,4,221,0.447446783,O056,839,0.314045176,0.146767962,0.097912175,54.69689746,33
D120,4,221,0.447446783,O057,91,0.203435056,0.058815505,0.393330065,16.6660794,17
D120,4,221,0.447446783,O058,25,0.291561168,0.314465106,0.131226439,1.135456847,5
D120,4,221,0.447446783,O059,106,0.283458247,0.024473134,0.299642062,0.253714229,14
D120,4,221,0.447446783,O060,394,0.248885454,0.036039402,0.358788777,123.8258234,56
D120,4,221,0.447446783,O061,504,0.370505912,0.3328803,0.491272741,5.214743703,97
D120,4,221,0.447446783,O062,113,0.095592807,0.175147356,0.140390621,21.18570944,1
D120,4,221,0.447446783,O063,101,0.050209387,0.240003965,0.168323131,3.525559442,3
D120,4,221,0.447446783,O064,29,0.303622498,0.119862464,0.124471393,8.153889739,7
D120,4,221,0.447446783,O065,90,0.169595408,0.334448252,0.128416578,23.32209365,22
D120,4,221,0.447446783,O066,494,0.215122594,0.12849833,0.421195428,0.652971144,82
D120,4,221,0.447446783,O067,191,0.072874691,0.115634491,0.104011539,0.3623714,15
D120,4,221,0.447446783,O068,49,0.310872809,0.228779712,0.412029482,0.574116826,8
D120,4,221,0.447446783,O069,761,0.152114511,0.215299072,0.367977204,368.0699592,1
D120,4,221,0.447446783,O070,202,0.39580335,0.086120614,0.182929419,17.5534474,31
D120,4,221,0.447446783,O071,21,0.060204963,0.055273552,0.372062724,143.7752196,3
D120,4,221,0.447446783,O072,68,0.090050698,0.018692674,0.331150934,1.307413905,4
D120,4,221,0.447446783,O073,30,0.408933189,0.172755087,0.053888988,71.93936966,3
D120,4,221,0.447446783,O074,27,0.164642573,0.30767454,0.244719524,111.6757924,6
D120,4,221,0.447446783,O075,157,0.187375651,0.192115859,0.011697982,59.10250371,34
D120,4,221,0.447446783,O076,174,0.358928381,0.201218229,0.162132812,225.9308498,22
D120,4,221,0.447446783,O077,129,0.227721947,0.029835669,0.190159781,11.80788533,21
D120,4,221,0.447446783,O078,51,0.359823291,0.150461965,0.405256823,5.47732388,1
D120,4,221,0.447446783,O079,316,0.401248463,0.341741624,0.476293103,2.392296974,37
D120,4,221,0.447446783,O080,42,0.40076867,0.158141091,0.247798621,61.30219942,9
D120,4,221,0.447446783,O081,625,0.489155662,0.075116015,0.08373988,33.20755897,87
D120,4,221,0.447446783,O082,165,0.435076568,0.000913393,0.024702354,2.201388223,3
D120,4,221,0.447446783,O083,143,0.335966778,0.293557997,0.454730357,0.310618462,7
D120,4,221,0.447446783,O084,108,0.428759117,0.099116604,0.440727328,68.5862165,8
D120,4,221,0.447446783,O085,121,0.235238901,0.36680338,0.28802825,0.283157812,18
D120,4,221,0.447446783,O086,982,0.199347615,0.312135777,0.001921653,232.0115611,110
D120,4,221,0.447446783,O087,118,0.293378808,0.393374351,0.464614616,0.459948223,8
D120,4,221,0.447446783,O088,942,0.034485861,0.167027955,0.116749098,1.071445023,215
D120,4,221,0.447446783,O089,65,0.160593613,0.12131002,0.43177507,1.200748236,4
D120,4,221,0.447446783,O090,62,0.212096648,0.130409374,0.272989738,0.214216382,5
D120,4,221,0.447446783,O091,388,0.441554811,0.286536526,0.337990599,5.811008161,32
D120,4,221,0.447446783,O092,96,0.418898266,0.008705234,0.425829723,9.204131613,10
D120,4,221,0.447446783,O093,35,0.260959447,0.13906944,0.343145943,10.04543335,4
D120,4,221,0.447446783,O094,240,0.426957983,0.371886449,0.311564936,186.9501149,3
D120,4,221,0.447446783,O095,737,0.275444304,0.049819636,0.213727811,0.356455625,96
D120,4,221,0.447446783,O096,21,0.01655313,0.079684095,0.283551995,15.63792265,3
D121,1,60,0.25,O001,277,0.102604459,0.043442589,0.194317089,0.679018115,68
D121,1,60,0.25,O002,27,0.258752568,0.087770931,0.008640494,1.38975462,5
D121,1,60,0.25,O003,52,0.38810395,0.037662131,0.108512911,382.426172,9
D121,1,60,0.25,O004,40,0.192326393,0.264850242,0.068384595,1.796043902,2
D121,1,60,0.25,O005,371,0.139080989,0.110793304,0.434476316,4.782470624,82
D121,1,60,0.25,O006,612,0.351754303,0.257897057,0.260304956,14.0231672,90
D121,1,60,0.25,O007,77,0.129442324,0.288019552,0.220881538,278.7975255,14
D121,1,60,0.25,O008,221,0.074747705,0.106527742,0.017441816,39.9359768,3
D121,1,60,0.25,O009,35,0.33854338,0.100036711,0.210825734,0.291349837,5
D121,1,60,0.25,O010,451,0.052883935,0.358161718,0.236761336,121.6634761,42
D121,1,60,0.25,O011,74,0.144332149,0.165813474,0.385639579,7.612816186,14
D121,1,60,0.25,O012,223,0.416546292,0.282673091,0.32156114,263.3928516,45
D121,1,60,0.25,O013,44,0.009296294,0.016069147,0.46994754,19.07587013,2
D121,1,60,0.25,O014,55,0.063681028,0.359232528,0.062073815,6.846376778,12
D121,1,60,0.25,O015,209,0.451149983,0.236045833,0.154470026,80.60852371,51
D121,1,60,0.25,O016,42,0.467703809,0.319330651,0.479571963,2.816581002,4
D121,1,60,0.25,O017,566,0.079040707,0.273487807,0.205386553,30.71630729,2
D121,1,60,0.25,O018,47,0.115452082,0.375891755,0.182263832,27.10304045,5
D121,1,60,0.25,O019,346,0.328784836,0.382557414,0.459924272,101.7658761,20
D121,1,60,0.25,O020,716,0.496396638,0.133572698,0.266759244,6.426013166,60
D121,1,60,0.25,O021,420,0.48022181,0.187407167,0.359386041,0.867668983,21
D121,1,60,0.25,O022,267,0.455013571,0.326802204,0.306257687,0.769135998,58
D121,1,60,0.25,O023,466,0.298731439,0.159533286,0.396478816,200.7094936,82
D121,1,60,0.25,O024,558,0.01340343,0.303476888,0.066234207,49.85978811,102
D121,1,60,0.25,O025,134,0.478862627,0.143860088,0.292798536,27.75615028,24
D121,1,60,0.25,O026,895,0.242847342,0.233050134,0.261191584,88.77238047,105
D121,1,60,0.25,O027,151,0.176236214,0.241928904,0.351457356,35.71829399,7
D121,1,60,0.25,O028,56,0.028244864,0.278689146,0.378471393,0.608384201,13
D121,1,60,0.25,O029,805,0.381188683,0.092211445,0.026074716,24.57237204,88
D121,1,60,0.25,O030,71,0.461351531,0.181855767,0.446794718,2.721757248,9
D121,1,60,0.25,O031,284,0.229425587,0.189758555,0.080734232,176.2862794,67
