design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers,transaction_arrival_rate
D120,O018,4,221,0.447446783,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D120,O019,4,221,0.447446783,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D120,O020,4,221,0.447446783,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D120,O021,4,221,0.447446783,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D120,O022,4,221,0.447446783,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D120,O023,4,221,0.447446783,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D120,O024,4,221,0.447446783,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D120,O025,4,221,0.447446783,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D120,O026,4,221,0.447446783,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D120,O027,4,221,0.447446783,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D120,O028,4,221,0.447446783,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D120,O029,4,221,0.447446783,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D120,O030,4,221,0.447446783,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D120,O031,4,221,0.447446783,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D120,O032,4,221,0.447446783,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D120,O033,4,221,0.447446783,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D120,O034,4,221,0.447446783,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D120,O035,4,221,0.447446783,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D120,O036,4,221,0.447446783,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D120,O037,4,221,0.447446783,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D120,O038,4,221,0.447446783,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D120,O039,4,221,0.447446783,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D120,O040,4,221,0.447446783,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D120,O041,4,221,0.447446783,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D120,O042,4,221,0.447446783,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D120,O043,4,221,0.447446783,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D120,O044,4,221,0.447446783,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D120,O045,4,221,0.447446783,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D120,O046,4,221,0.447446783,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D120,O047,4,221,0.447446783,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D120,O048,4,221,0.447446783,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D120,O049,4,221,0.447446783,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D120,O050,4,221,0.447446783,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D120,O051,4,221,0.447446783,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D120,O052,4,221,0.447446783,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D120,O053,4,221,0.447446783,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D120,O054,4,221,0.447446783,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D120,O055,4,221,0.447446783,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D120,O056,4,221,0.447446783,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D120,O057,4,221,0.447446783,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D120,O058,4,221,0.447446783,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D120,O059,4,221,0.447446783,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D120,O060,4,221,0.447446783,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D120,O061,4,221,0.447446783,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D120,O062,4,221,0.447446783,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D120,O063,4,221,0.447446783,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D120,O064,4,221,0.447446783,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D120,O065,4,221,0.447446783,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D120,O066,4,221,0.447446783,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D120,O067,4,221,0.447446783,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D120,O068,4,221,0.447446783,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D120,O069,4,221,0.447446783,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D120,O070,4,221,0.447446783,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D120,O071,4,221,0.447446783,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D120,O072,4,221,0.447446783,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D120,O073,4,221,0.447446783,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D120,O074,4,221,0.447446783,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D120,O075,4,221,0.447446783,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D120,O076,4,221,0.447446783,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D120,O077,4,221,0.447446783,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D120,O078,4,221,0.447446783,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D120,O079,4,221,0.447446783,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D120,O080,4,221,0.447446783,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D120,O081,4,221,0.447446783,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D120,O082,4,221,0.447446783,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D120,O083,4,221,0.447446783,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D120,O084,4,221,0.447446783,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D120,O085,4,221,0.447446783,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D120,O086,4,221,0.447446783,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D120,O087,4,221,0.447446783,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D120,O088,4,221,0.447446783,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D120,O089,4,221,0.447446783,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D120,O090,4,221,0.447446783,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D120,O091,4,221,0.447446783,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D120,O092,4,221,0.447446783,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D120,O093,4,221,0.447446783,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D120,O094,4,221,0.447446783,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D120,O095,4,221,0.447446783,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D120,O096,4,221,0.447446783,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D121,O001,1,60,0.25,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D121,O002,1,60,0.25,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D121,O003,1,60,0.25,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D121,O004,1,60,0.25,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D121,O005,1,60,0.25,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D121,O006,1,60,0.25,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D121,O007,1,60,0.25,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D121,O008,1,60,0.25,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D121,O009,1,60,0.25,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D121,O010,1,60,0.25,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D121,O011,1,60,0.25,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D121,O012,1,60,0.25,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D121,O013,1,60,0.25,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D121,O014,1,60,0.25,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D121,O015,1,60,0.25,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D121,O016,1,60,0.25,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D121,O017,1,60,0.25,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D121,O018,1,60,0.25,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D121,O019,1,60,0.25,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D121,O020,1,60,0.25,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D121,O021,1,60,0.25,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D121,O022,1,60,0.25,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D121,O023,1,60,0.25,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D121,O024,1,60,0.25,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D121,O025,1,60,0.25,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D121,O026,1,60,0.25,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D121,O027,1,60,0.25,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D121,O028,1,60,0.25,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D121,O029,1,60,0.25,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D121,O030,1,60,0.25,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D121,O031,1,60,0.25,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D121,O032,1,60,0.25,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D121,O033,1,60,0.25,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D121,O034,1,60,0.25,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D121,O035,1,60,0.25,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D121,O036,1,60,0.25,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D121,O037,1,60,0.25,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D121,O038,1,60,0.25,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D121,O039,1,60,0.25,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D121,O040,1,60,0.25,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D121,O041,1,60,0.25,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D121,O042,1,60,0.25,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D121,O043,1,60,0.25,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D121,O044,1,60,0.25,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D121,O045,1,60,0.25,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D121,O046,1,60,0.25,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D121,O047,1,60,0.25,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D121,O048,1,60,0.25,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D121,O049,1,60,0.25,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D121,O050,1,60,0.25,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D121,O051,1,60,0.25,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D121,O052,1,60,0.25,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D121,O053,1,60,0.25,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D121,O054,1,60,0.25,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D121,O055,1,60,0.25,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D121,O056,1,60,0.25,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D121,O057,1,60,0.25,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D121,O058,1,60,0.25,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D121,O059,1,60,0.25,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D121,O060,1,60,0.25,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D121,O061,1,60,0.25,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D121,O062,1,60,0.25,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D121,O063,1,60,0.25,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D121,O064,1,60,0.25,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D121,O065,1,60,0.25,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D121,O066,1,60,0.25,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D121,O067,1,60,0.25,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D121,O068,1,60,0.25,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D121,O069,1,60,0.25,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D121,O070,1,60,0.25,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D121,O071,1,60,0.25,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D121,O072,1,60,0.25,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D121,O073,1,60,0.25,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D121,O074,1,60,0.25,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D121,O075,1,60,0.25,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D121,O076,1,60,0.25,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D121,O077,1,60,0.25,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D121,O078,1,60,0.25,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D121,O079,1,60,0.25,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D121,O080,1,60,0.25,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D121,O081,1,60,0.25,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D121,O082,1,60,0.25,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D121,O083,1,60,0.25,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D121,O084,1,60,0.25,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D121,O085,1,60,0.25,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D121,O086,1,60,0.25,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D121,O087,1,60,0.25,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D121,O088,1,60,0.25,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D121,O089,1,60,0.25,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D121,O090,1,60,0.25,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D121,O091,1,60,0.25,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D121,O092,1,60,0.25,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D121,O093,1,60,0.25,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D121,O094,1,60,0.25,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D121,O095,1,60,0.25,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D121,O096,1,60,0.25,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D122,O001,1,60,8,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D122,O002,1,60,8,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D122,O003,1,60,8,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D122,O004,1,60,8,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D122,O005,1,60,8,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D122,O006,1,60,8,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D122,O007,1,60,8,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D122,O008,1,60,8,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D122,O009,1,60,8,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D122,O010,1,60,8,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D122,O011,1,60,8,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D122,O012,1,60,8,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D122,O013,1,60,8,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D122,O014,1,60,8,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D122,O015,1,60,8,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D122,O016,1,60,8,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D122,O017,1,60,8,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D122,O018,1,60,8,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
D122,O019,1,60,8,24,0.431629638,0.254066717,0.253740338,0.934568431,1,93.45684308
D122,O020,1,60,8,113,0.348269976,0.095285863,0.409466489,0.990902637,28,99.09026365
D122,O021,1,60,8,35,0.407381528,0.191612689,0.078494355,0.726366674,4,72.63666744
D122,O022,1,60,8,193,0.265083523,0.114415056,0.48366938,0.770574624,6,77.05746237
D122,O023,1,60,8,410,0.214451437,0.12789836,0.094002538,0.876090399,34,87.60903986
D122,O024,1,60,8,109,0.107543079,0.370185632,0.33107989,0.763088384,2,76.30883835
D122,O025,1,60,8,53,0.129725034,0.023513439,0.022926164,0.647079336,9,64.70793359
D122,O026,1,60,8,104,0.335746812,0.309055962,0.214783733,0.866605062,9,86.66050617
D122,O027,1,60,8,120,0.173792118,0.275390581,0.115990185,0.594400816,1,59.44008158
D122,O028,1,60,8,315,0.161028291,0.149607497,0.243736481,0.836522744,76,83.65227438
D122,O029,1,60,8,744,0.31398409,0.144642217,0.380464816,1.001095973,47,100.1095973
D122,O030,1,60,8,96,0.291312931,0.178362873,0.260288981,0.712485371,21,71.24853709
D122,O031,1,60,8,61,0.375724597,0.298965989,0.344989603,1.023539068,2,102.3539068
D122,O032,1,60,8,449,0.47407037,0.293964396,0.333868972,0.526716923,86,52.67169234
D122,O033,1,60,8,28,0.356894295,0.285864598,0.280390934,0.572892371,5,57.28923709
D122,O034,1,60,8,172,0.339323194,0.106162856,0.193996227,0.976195745,28,97.61957452
D122,O035,1,60,8,173,0.041159595,0.256897351,0.341435098,0.936656262,22,93.66562622
D122,O036,1,60,8,83,0.318040863,0.288671609,0.125731933,0.510862581,11,51.08625812
D122,O037,1,60,8,232,0.083660283,0.374766445,0.463420281,0.901833982,16,90.18339821
D122,O038,1,60,8,765,0.137328547,0.153890662,0.395745604,0.824092212,73,82.40922118
D122,O039,1,60,8,48,0.232718262,0.17994217,0.033136716,0.784320075,1,78.43200746
D122,O040,1,60,8,585,0.392959459,0.39457393,0.498815231,0.847757244,30,84.77572444
D122,O041,1,60,8,49,0.297735298,0.268205888,0.212580592,0.765018393,7,76.50183927
D122,O042,1,60,8,533,0.049123846,0.273615249,0.271891148,0.775509181,28,77.55091812
D122,O043,1,60,8,936,0.154267686,0.332919895,0.389161836,0.694797352,211,69.47973518
D122,O044,1,60,8,721,0.432376139,0.324925408,0.144007894,0.742867678,148,74.28676783
D122,O045,1,60,8,692,0.331104768,0.086465045,0.220042135,0.679206917,59,67.92069167
D122,O046,1,60,8,402,0.241792287,0.134055119,0.264545347,1.045585484,81,104.5585484
D122,O047,1,60,8,32,0.457593053,0.357426009,0.365235909,0.729886159,4,72.98861593
D122,O048,1,60,8,45,0.221925977,0.348159922,0.204633474,0.792986797,8,79.29867968
D122,O049,1,60,8,33,0.068127718,0.327197905,0.351458552,0.638016666,6,63.80166664
D122,O050,1,60,8,322,0.206052109,0.123509785,0.230258857,0.710466564,78,71.04665639
D122,O051,1,60,8,264,0.415458501,0.161179135,0.311726789,0.922834621,12,92.28346214
D122,O052,1,60,8,249,0.293109713,0.381495942,0.29384703,0.500330142,30,50.03301419
D122,O053,1,60,8,251,0.008437374,0.219704544,0.077608614,0.857828126,11,85.7828126
D122,O054,1,60,8,70,0.483939677,0.225369653,0.039302168,0.574845385,11,57.48453845
D122,O055,1,60,8,143,0.09821222,0.163666817,0.285033773,0.601558378,17,60.15583779
D122,O056,1,60,8,345,0.064149611,0.031223606,0.23904777,0.691855779,21,69.1855779
D122,O057,1,60,8,100,0.400541493,0.216556949,0.487740957,1.038462113,22,103.8462113
D122,O058,1,60,8,22,0.090722232,0.036785238,0.101049312,0.663001423,4,66.30014227
D122,O059,1,60,8,486,0.079431167,0.248195591,0.397292534,0.804788767,76,80.47887671
D122,O060,1,60,8,273,0.451061182,0.170720182,0.061912147,0.815113055,50,81.51130546
D122,O061,1,60,8,27,0.381805437,0.01616482,0.491613692,0.675221612,4,67.52216124
D122,O062,1,60,8,442,0.418928223,0.359834489,0.417321395,0.554105019,34,55.41050193
D122,O063,1,60,8,159,0.167777479,0.069957712,0.130372357,0.943907134,38,94.39071338
D122,O064,1,60,8,358,0.061032209,0.305917985,0.455729849,0.927346891,71,92.73468912
D122,O065,1,60,8,56,0.248866638,0.340199764,0.379559452,0.583546864,5,58.35468637
D122,O066,1,60,8,149,0.351209323,0.192455527,0.149427886,0.883050134,9,88.30501339
D122,O067,1,60,8,60,0.359928689,0.02076874,0.174232425,0.648987034,6,64.89870338
D122,O068,1,60,8,871,0.148525779,0.2389906,0.43126666,0.56330551,22,56.33055097
D122,O069,1,60,8,600,0.193256125,0.259153683,0.18565311,0.968309469,107,96.83094685
D122,O070,1,60,8,139,0.286307662,0.0275532,0.151186277,0.734969069,9,73.4969069
D122,O071,1,60,8,830,0.025772238,0.059916076,0.006124037,0.854259133,1,85.42591325
D122,O072,1,60,8,41,0.447028226,0.353970092,0.321029628,0.606201119,5,60.6201119
D122,O073,1,60,8,22,0.099783277,0.097826372,0.112559894,0.548583884,3,54.85838841
D122,O074,1,60,8,36,0.042568944,0.004280635,0.087293441,0.86728622,3,86.728622
D122,O075,1,60,8,31,0.495260113,0.154710174,0.269857669,0.722353565,5,72.23535652
D122,O076,1,60,8,202,0.209924614,0.319442165,0.171734319,0.667816616,34,66.78166162
D122,O077,1,60,8,648,0.325153788,0.303515085,0.316930252,0.613107267,97,61.31072669
D122,O078,1,60,8,379,0.223960723,0.064878079,0.224272393,0.840645589,80,84.06455889
D122,O079,1,60,8,65,0.075519811,0.282963886,0.299403793,0.51375586,9,51.37558605
D122,O080,1,60,8,206,0.124478381,0.390952102,0.159201992,0.812430792,3,81.24307921
D122,O081,1,60,8,229,0.311863322,0.040757227,0.190953924,0.52059127,6,52.05912701
D122,O082,1,60,8,630,0.267185735,0.363424574,0.305398084,0.528725737,144,52.87257373
D122,O083,1,60,8,89,0.002629244,0.11891721,0.012340148,0.799263288,13,79.92632877
D122,O084,1,60,8,797,0.372992677,0.000386491,0.00152113,0.993396916,169,99.33969159
D122,O085,1,60,8,66,0.183976656,0.236269207,0.120756181,0.591017322,11,59.10173219
D122,O086,1,60,8,135,0.469888219,0.056365997,0.043821459,0.952586866,28,95.25868662
D122,O087,1,60,8,23,0.111840401,0.071296914,0.089679808,0.791166307,2,79.11663067
D122,O088,1,60,8,74,0.028069089,0.054085246,0.202673962,0.619616712,14,61.96167125
D122,O089,1,60,8,55,0.492105028,0.101006081,0.474810428,0.657444473,6,65.74444725
D122,O090,1,60,8,285,0.03434851,0.377557012,0.057284121,0.757204241,14,75.7204241
D122,O091,1,60,8,85,0.181583703,0.224320695,0.138841885,0.830164928,8,83.01649276
D122,O092,1,60,8,303,0.442706311,0.172267227,0.436491903,0.897895329,53,89.78953292
D122,O093,1,60,8,25,0.276275035,0.078153424,0.291384582,0.958605081,1,95.8605081
D122,O094,1,60,8,888,0.302089761,0.091469055,0.358945917,0.915650339,193,91.56503387
D122,O095,1,60,8,29,0.365502327,0.314203797,0.177999519,0.631365154,3,63.13651542
D122,O096,1,60,8,91,0.16170145,0.264353919,0.069555674,0.545005585,20,54.50055846
D123,O001,1,1200,0.25,184,0.252173292,0.345006223,0.414518539,1.008029851,43,100.8029851
D123,O002,1,1200,0.25,71,0.386957289,0.33590604,0.423756547,1.030814136,16,103.0814136
D123,O003,1,1200,0.25,43,0.48531049,0.109844006,0.373132887,0.562934186,5,56.2934186
D123,O004,1,1200,0.25,544,0.015441285,0.39993713,0.047767101,0.621494583,12,62.14945825
D123,O005,1,1200,0.25,472,0.458927508,0.08115278,0.018055532,0.751825682,8,75.18256816
D123,O006,1,1200,0.25,26,0.466438896,0.19990199,0.36047691,0.537345538,5,53.73455384
D123,O007,1,1200,0.25,20,0.141130372,0.138764594,0.166622366,0.974703346,2,97.47033455
D123,O008,1,1200,0.25,217,0.118365868,0.010264005,0.438577644,0.70421183,4,70.42118302
D123,O009,1,1200,0.25,39,0.272204984,0.243100415,0.446678,0.893215891,1,89.32158912
D123,O010,1,1200,0.25,78,0.42428609,0.04657399,0.47291634,0.886241643,6,88.62416428
D123,O011,1,1200,0.25,163,0.257766277,0.230369452,0.067376828,1.041013094,24,104.1013094
D123,O012,1,1200,0.25,121,0.018977159,0.042108472,0.106166432,0.634587855,7,63.4587855
D123,O013,1,1200,0.25,38,0.13035544,0.200717694,0.465695355,0.90739434,4,90.73943399
D123,O014,1,1200,0.25,505,0.055050564,0.385744929,0.323573274,0.956197221,126,95.61972212
D123,O015,1,1200,0.25,369,0.403527677,0.186961283,0.029180542,1.016098144,88,101.6098144
D123,O016,1,1200,0.25,990,0.188337728,0.211915952,0.403770273,0.683522338,99,68.35223385
D123,O017,1,1200,0.25,47,0.235947901,0.205558573,0.450421949,0.98550411,1,98.55041102
D123,O018,1,1200,0.25,128,0.201594351,0.132120615,0.2466657,1.015365814,15,101.5365814
