design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers
D056,O049,8,119,4.76031618,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D056,O052,8,119,4.76031618,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D056,O008,8,119,4.76031618,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D056,O054,8,119,4.76031618,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D056,O024,8,119,4.76031618,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D056,O096,8,119,4.76031618,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D056,O011,8,119,4.76031618,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D056,O007,8,119,4.76031618,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D056,O005,8,119,4.76031618,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D056,O051,8,119,4.76031618,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D056,O035,8,119,4.76031618,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D056,O061,8,119,4.76031618,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D056,O041,8,119,4.76031618,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D056,O063,8,119,4.76031618,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D056,O019,8,119,4.76031618,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D056,O012,8,119,4.76031618,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D056,O043,8,119,4.76031618,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D056,O020,8,119,4.76031618,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D056,O038,8,119,4.76031618,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D056,O010,8,119,4.76031618,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D056,O053,8,119,4.76031618,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D056,O032,8,119,4.76031618,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D056,O083,8,119,4.76031618,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D056,O050,8,119,4.76031618,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D056,O084,8,119,4.76031618,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D056,O027,8,119,4.76031618,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D056,O023,8,119,4.76031618,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D056,O047,8,119,4.76031618,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D056,O067,8,119,4.76031618,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D056,O074,8,119,4.76031618,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D056,O092,8,119,4.76031618,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D056,O045,8,119,4.76031618,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D056,O093,8,119,4.76031618,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D056,O055,8,119,4.76031618,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D110,O006,5,133,0.732915428,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D110,O071,5,133,0.732915428,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D110,O014,5,133,0.732915428,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D110,O017,5,133,0.732915428,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D110,O086,5,133,0.732915428,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D110,O068,5,133,0.732915428,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D110,O088,5,133,0.732915428,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D110,O004,5,133,0.732915428,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D110,O044,5,133,0.732915428,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D110,O039,5,133,0.732915428,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D110,O002,5,133,0.732915428,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D110,O040,5,133,0.732915428,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D110,O094,5,133,0.732915428,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D110,O081,5,133,0.732915428,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D110,O049,5,133,0.732915428,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D110,O052,5,133,0.732915428,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D110,O008,5,133,0.732915428,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D110,O054,5,133,0.732915428,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D110,O024,5,133,0.732915428,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D110,O096,5,133,0.732915428,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D110,O011,5,133,0.732915428,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D110,O007,5,133,0.732915428,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D110,O005,5,133,0.732915428,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D110,O051,5,133,0.732915428,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D110,O035,5,133,0.732915428,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D110,O061,5,133,0.732915428,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D110,O041,5,133,0.732915428,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D110,O063,5,133,0.732915428,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D110,O019,5,133,0.732915428,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D110,O012,5,133,0.732915428,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D110,O043,5,133,0.732915428,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D110,O020,5,133,0.732915428,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D110,O038,5,133,0.732915428,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D110,O010,5,133,0.732915428,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D110,O053,5,133,0.732915428,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D110,O032,5,133,0.732915428,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D110,O083,5,133,0.732915428,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D110,O050,5,133,0.732915428,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D110,O084,5,133,0.732915428,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D110,O027,5,133,0.732915428,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D110,O023,5,133,0.732915428,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D110,O047,5,133,0.732915428,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D110,O067,5,133,0.732915428,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D110,O074,5,133,0.732915428,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D110,O092,5,133,0.732915428,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D110,O045,5,133,0.732915428,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D110,O093,5,133,0.732915428,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D110,O055,5,133,0.732915428,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D103,O006,2,622,0.587383364,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D103,O071,2,622,0.587383364,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D103,O014,2,622,0.587383364,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D103,O017,2,622,0.587383364,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D103,O086,2,622,0.587383364,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D103,O068,2,622,0.587383364,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D103,O088,2,622,0.587383364,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D103,O004,2,622,0.587383364,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D103,O044,2,622,0.587383364,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D103,O039,2,622,0.587383364,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D103,O002,2,622,0.587383364,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D103,O040,2,622,0.587383364,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D103,O094,2,622,0.587383364,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D103,O081,2,622,0.587383364,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D103,O049,2,622,0.587383364,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D103,O052,2,622,0.587383364,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D103,O008,2,622,0.587383364,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D103,O054,2,622,0.587383364,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D103,O024,2,622,0.587383364,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D103,O096,2,622,0.587383364,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D103,O011,2,622,0.587383364,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D103,O007,2,622,0.587383364,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D103,O005,2,622,0.587383364,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D103,O051,2,622,0.587383364,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D103,O035,2,622,0.587383364,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D103,O061,2,622,0.587383364,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D103,O041,2,622,0.587383364,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D103,O063,2,622,0.587383364,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D103,O019,2,622,0.587383364,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D103,O012,2,622,0.587383364,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D103,O043,2,622,0.587383364,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D103,O020,2,622,0.587383364,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D103,O038,2,622,0.587383364,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D103,O010,2,622,0.587383364,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D103,O053,2,622,0.587383364,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D103,O032,2,622,0.587383364,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D103,O083,2,622,0.587383364,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D103,O050,2,622,0.587383364,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D103,O084,2,622,0.587383364,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D103,O027,2,622,0.587383364,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D103,O023,2,622,0.587383364,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D103,O047,2,622,0.587383364,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D103,O067,2,622,0.587383364,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D103,O074,2,622,0.587383364,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D103,O092,2,622,0.587383364,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D103,O045,2,622,0.587383364,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D103,O093,2,622,0.587383364,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D103,O055,2,622,0.587383364,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D046,O006,2,64,0.689220512,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D046,O071,2,64,0.689220512,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D046,O014,2,64,0.689220512,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D046,O017,2,64,0.689220512,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D046,O086,2,64,0.689220512,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D046,O068,2,64,0.689220512,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D046,O088,2,64,0.689220512,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D046,O004,2,64,0.689220512,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D046,O044,2,64,0.689220512,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D046,O039,2,64,0.689220512,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D046,O002,2,64,0.689220512,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D046,O040,2,64,0.689220512,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D046,O094,2,64,0.689220512,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D046,O081,2,64,0.689220512,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D046,O049,2,64,0.689220512,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D046,O052,2,64,0.689220512,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D046,O008,2,64,0.689220512,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D046,O054,2,64,0.689220512,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D046,O024,2,64,0.689220512,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D046,O096,2,64,0.689220512,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D046,O011,2,64,0.689220512,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D046,O007,2,64,0.689220512,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D046,O005,2,64,0.689220512,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D046,O051,2,64,0.689220512,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D046,O035,2,64,0.689220512,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D046,O061,2,64,0.689220512,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D046,O041,2,64,0.689220512,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D046,O063,2,64,0.689220512,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D046,O019,2,64,0.689220512,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D046,O012,2,64,0.689220512,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D046,O043,2,64,0.689220512,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D046,O020,2,64,0.689220512,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D046,O038,2,64,0.689220512,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D046,O010,2,64,0.689220512,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D046,O053,2,64,0.689220512,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D046,O032,2,64,0.689220512,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D046,O083,2,64,0.689220512,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D046,O050,2,64,0.689220512,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D046,O084,2,64,0.689220512,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D046,O027,2,64,0.689220512,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D046,O023,2,64,0.689220512,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D046,O047,2,64,0.689220512,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D046,O067,2,64,0.689220512,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D046,O074,2,64,0.689220512,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D046,O092,2,64,0.689220512,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D046,O045,2,64,0.689220512,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D046,O093,2,64,0.689220512,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D046,O055,2,64,0.689220512,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D022,O006,7,488,1.596864304,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D022,O071,7,488,1.596864304,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D022,O014,7,488,1.596864304,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D022,O017,7,488,1.596864304,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D022,O086,7,488,1.596864304,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D022,O068,7,488,1.596864304,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D022,O088,7,488,1.596864304,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D022,O004,7,488,1.596864304,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D022,O044,7,488,1.596864304,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D022,O039,7,488,1.596864304,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D022,O002,7,488,1.596864304,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D022,O040,7,488,1.596864304,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D022,O094,7,488,1.596864304,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D022,O081,7,488,1.596864304,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D022,O049,7,488,1.596864304,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D022,O052,7,488,1.596864304,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D022,O008,7,488,1.596864304,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D022,O054,7,488,1.596864304,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D022,O024,7,488,1.596864304,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D022,O096,7,488,1.596864304,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D022,O011,7,488,1.596864304,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D022,O007,7,488,1.596864304,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D022,O005,7,488,1.596864304,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D022,O051,7,488,1.596864304,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D022,O035,7,488,1.596864304,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D022,O061,7,488,1.596864304,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D022,O041,7,488,1.596864304,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D022,O063,7,488,1.596864304,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D022,O019,7,488,1.596864304,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D022,O012,7,488,1.596864304,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D022,O043,7,488,1.596864304,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D022,O020,7,488,1.596864304,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D022,O038,7,488,1.596864304,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D022,O010,7,488,1.596864304,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D022,O053,7,488,1.596864304,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D022,O032,7,488,1.596864304,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D022,O083,7,488,1.596864304,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D022,O050,7,488,1.596864304,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D022,O084,7,488,1.596864304,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D022,O027,7,488,1.596864304,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D022,O023,7,488,1.596864304,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D022,O047,7,488,1.596864304,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D022,O067,7,488,1.596864304,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D022,O074,7,488,1.596864304,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D022,O092,7,488,1.596864304,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D022,O045,7,488,1.596864304,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D022,O093,7,488,1.596864304,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D022,O055,7,488,1.596864304,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D050,O006,2,156,0.897034845,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D050,O071,2,156,0.897034845,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D050,O014,2,156,0.897034845,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D050,O017,2,156,0.897034845,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D050,O086,2,156,0.897034845,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D050,O068,2,156,0.897034845,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D050,O088,2,156,0.897034845,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D050,O004,2,156,0.897034845,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D050,O044,2,156,0.897034845,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D050,O039,2,156,0.897034845,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D050,O002,2,156,0.897034845,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D050,O040,2,156,0.897034845,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D050,O094,2,156,0.897034845,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D050,O081,2,156,0.897034845,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D050,O049,2,156,0.897034845,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D050,O052,2,156,0.897034845,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D050,O008,2,156,0.897034845,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D050,O054,2,156,0.897034845,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D050,O024,2,156,0.897034845,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D050,O096,2,156,0.897034845,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D050,O011,2,156,0.897034845,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D050,O007,2,156,0.897034845,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D050,O005,2,156,0.897034845,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D050,O051,2,156,0.897034845,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D050,O035,2,156,0.897034845,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D050,O061,2,156,0.897034845,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D050,O041,2,156,0.897034845,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D050,O063,2,156,0.897034845,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D050,O019,2,156,0.897034845,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D050,O012,2,156,0.897034845,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D050,O043,2,156,0.897034845,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D050,O020,2,156,0.897034845,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D050,O038,2,156,0.897034845,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D050,O010,2,156,0.897034845,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D050,O053,2,156,0.897034845,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D050,O032,2,156,0.897034845,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D050,O083,2,156,0.897034845,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D050,O050,2,156,0.897034845,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D050,O084,2,156,0.897034845,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D050,O027,2,156,0.897034845,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D050,O023,2,156,0.897034845,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D050,O047,2,156,0.897034845,32,0.457593053,0.357426009,0.365235909,0.729886159,4
D050,O067,2,156,0.897034845,60,0.359928689,0.02076874,0.174232425,0.648987034,6
D050,O074,2,156,0.897034845,36,0.042568944,0.004280635,0.087293441,0.86728622,3
D050,O092,2,156,0.897034845,303,0.442706311,0.172267227,0.436491903,0.897895329,53
D050,O045,2,156,0.897034845,692,0.331104768,0.086465045,0.220042135,0.679206917,59
D050,O093,2,156,0.897034845,25,0.276275035,0.078153424,0.291384582,0.958605081,1
D050,O055,2,156,0.897034845,143,0.09821222,0.163666817,0.285033773,0.601558378,17
D014,O006,7,749,0.675783574,26,0.466438896,0.19990199,0.36047691,0.537345538,5
D014,O071,7,749,0.675783574,830,0.025772238,0.059916076,0.006124037,0.854259133,1
D014,O014,7,749,0.675783574,505,0.055050564,0.385744929,0.323573274,0.956197221,126
D014,O017,7,749,0.675783574,47,0.235947901,0.205558573,0.450421949,0.98550411,1
D014,O086,7,749,0.675783574,135,0.469888219,0.056365997,0.043821459,0.952586866,28
D014,O068,7,749,0.675783574,871,0.148525779,0.2389906,0.43126666,0.56330551,22
D014,O088,7,749,0.675783574,74,0.028069089,0.054085246,0.202673962,0.619616712,14
D014,O004,7,749,0.675783574,544,0.015441285,0.39993713,0.047767101,0.621494583,12
D014,O044,7,749,0.675783574,721,0.432376139,0.324925408,0.144007894,0.742867678,148
D014,O039,7,749,0.675783574,48,0.232718262,0.17994217,0.033136716,0.784320075,1
D014,O002,7,749,0.675783574,71,0.386957289,0.33590604,0.423756547,1.030814136,16
D014,O040,7,749,0.675783574,585,0.392959459,0.39457393,0.498815231,0.847757244,30
D014,O094,7,749,0.675783574,888,0.302089761,0.091469055,0.358945917,0.915650339,193
D014,O081,7,749,0.675783574,229,0.311863322,0.040757227,0.190953924,0.52059127,6
D014,O049,7,749,0.675783574,33,0.068127718,0.327197905,0.351458552,0.638016666,6
D014,O052,7,749,0.675783574,249,0.293109713,0.381495942,0.29384703,0.500330142,30
D014,O008,7,749,0.675783574,217,0.118365868,0.010264005,0.438577644,0.70421183,4
D014,O054,7,749,0.675783574,70,0.483939677,0.225369653,0.039302168,0.574845385,11
D014,O024,7,749,0.675783574,109,0.107543079,0.370185632,0.33107989,0.763088384,2
D014,O096,7,749,0.675783574,91,0.16170145,0.264353919,0.069555674,0.545005585,20
D014,O011,7,749,0.675783574,163,0.257766277,0.230369452,0.067376828,1.041013094,24
D014,O007,7,749,0.675783574,20,0.141130372,0.138764594,0.166622366,0.974703346,2
D014,O005,7,749,0.675783574,472,0.458927508,0.08115278,0.018055532,0.751825682,8
D014,O051,7,749,0.675783574,264,0.415458501,0.161179135,0.311726789,0.922834621,12
D014,O035,7,749,0.675783574,173,0.041159595,0.256897351,0.341435098,0.936656262,22
D014,O061,7,749,0.675783574,27,0.381805437,0.01616482,0.491613692,0.675221612,4
D014,O041,7,749,0.675783574,49,0.297735298,0.268205888,0.212580592,0.765018393,7
D014,O063,7,749,0.675783574,159,0.167777479,0.069957712,0.130372357,0.943907134,38
D014,O019,7,749,0.675783574,24,0.431629638,0.254066717,0.253740338,0.934568431,1
D014,O012,7,749,0.675783574,121,0.018977159,0.042108472,0.106166432,0.634587855,7
D014,O043,7,749,0.675783574,936,0.154267686,0.332919895,0.389161836,0.694797352,211
D014,O020,7,749,0.675783574,113,0.348269976,0.095285863,0.409466489,0.990902637,28
D014,O038,7,749,0.675783574,765,0.137328547,0.153890662,0.395745604,0.824092212,73
D014,O010,7,749,0.675783574,78,0.42428609,0.04657399,0.47291634,0.886241643,6
D014,O053,7,749,0.675783574,251,0.008437374,0.219704544,0.077608614,0.857828126,11
D014,O032,7,749,0.675783574,449,0.47407037,0.293964396,0.333868972,0.526716923,86
D014,O083,7,749,0.675783574,89,0.002629244,0.11891721,0.012340148,0.799263288,13
D014,O050,7,749,0.675783574,322,0.206052109,0.123509785,0.230258857,0.710466564,78
D014,O084,7,749,0.675783574,797,0.372992677,0.000386491,0.00152113,0.993396916,169
D014,O027,7,749,0.675783574,120,0.173792118,0.275390581,0.115990185,0.594400816,1
D014,O023,7,749,0.675783574,410,0.214451437,0.12789836,0.094002538,0.876090399,34
D014,O047,7,749,0.675783574,32,0.457593053,0.357426009,0.365235909,0.729886159,4
