design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,relative_transaction_load,execution_index,manifest_pair_id,network_instance,event_replication,network_realization_id,network_seed,event_seed,run_id
D047,O027,7,115,7.623590142,120,0.173792118,0.275390581,0.115990185,1,0.594400816,11680,D047_O027,2,2,D047_O027_S02,-4521086263654713340,-8380897337309850917,D047_O027_S02_E02
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,0.876090399,11681,D047_O023,1,1,D047_O023_S01,1046252071535211565,7123080825877025101,D047_O023_S01_E01
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,0.876090399,11682,D047_O023,1,2,D047_O023_S01,1046252071535211565,4826865060972822776,D047_O023_S01_E02
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,0.876090399,11683,D047_O023,2,1,D047_O023_S02,-1285538620280659012,8365803797353393914,D047_O023_S02_E01
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,0.876090399,11684,D047_O023,2,2,D047_O023_S02,-1285538620280659012,-467492730755775833,D047_O023_S02_E02
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,0.729886159,11685,D047_O047,1,1,D047_O047_S01,3395527896331913456,-7438851154319086814,D047_O047_S01_E01
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,0.729886159,11686,D047_O047,1,2,D047_O047_S01,3395527896331913456,-6688609720147531323,D047_O047_S01_E02
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,0.729886159,11687,D047_O047,2,1,D047_O047_S02,-6791277084230469289,2748627956139557516,D047_O047_S02_E01
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,0.729886159,11688,D047_O047,2,2,D047_O047_S02,-6791277084230469289,5055552679408800930,D047_O047_S02_E02
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,0.648987034,11689,D047_O067,1,1,D047_O067_S01,-3675787139722364731,219949236041198116,D047_O067_S01_E01
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,0.648987034,11690,D047_O067,1,2,D047_O067_S01,-3675787139722364731,2086997351862832495,D047_O067_S01_E02
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,0.648987034,11691,D047_O067,2,1,D047_O067_S02,1049581149587083651,-2011864658370239890,D047_O067_S02_E01
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,0.648987034,11692,D047_O067,2,2,D047_O067_S02,1049581149587083651,-3891435109769545225,D047_O067_S02_E02
D047,O074,7,115,7.623590142,36,0.042568944,0.004280635,0.087293441,3,0.86728622,11693,D047_O074,1,1,D047_O074_S01,4825961048819270977,3371424269511484648,D047_O074_S01_E01
D047,O074,7,115,7.623590142,36,0.042568944,0.004280635,0.087293441,3,0.86728622,11694,D047_O074,1,2,D047_O074_S01,4825961048819270977,110833892721186505,D047_O074_S01_E02
D047,O074,7,115,7.623590142,36,0.042568944,0.004280635,0.087293441,3,0.86728622,11695,D047_O074,2,1,D047_O074_S02,3912100918254595295,-4502547332881988226,D047_O074_S02_E01
D047,O074,7,115,7.623590142,36,0.042568944,0.004280635,0.087293441,3,0.86728622,11696,D047_O074,2,2,D047_O074_S02,3912100918254595295,2262332499430332231,D047_O074_S02_E02
D047,O092,7,115,7.623590142,303,0.442706311,0.172267227,0.436491903,53,0.897895329,11697,D047_O092,1,1,D047_O092_S01,-6131826904559503290,8055205144916483612,D047_O092_S01_E01
D047,O092,7,115,7.623590142,303,0.442706311,0.172267227,0.436491903,53,0.897895329,11698,D047_O092,1,2,D047_O092_S01,-6131826904559503290,2864865310199317637,D047_O092_S01_E02
D047,O092,7,115,7.623590142,303,0.442706311,0.172267227,0.436491903,53,0.897895329,11699,D047_O092,2,1,D047_O092_S02,54016818388071545,-2469410803307140181,D047_O092_S02_E01
D047,O092,7,115,7.623590142,303,0.442706311,0.172267227,0.436491903,53,0.897895329,11700,D047_O092,2,2,D047_O092_S02,54016818388071545,5834966789786542587,D047_O092_S02_E02
D047,O045,7,115,7.623590142,692,0.331104768,0.086465045,0.220042135,59,0.679206917,11701,D047_O045,1,1,D047_O045_S01,980489669970995988,-9151759102925550413,D047_O045_S01_E01
D047,O045,7,115,7.623590142,692,0.331104768,0.086465045,0.220042135,59,0.679206917,11702,D047_O045,1,2,D047_O045_S01,980489669970995988,8049276917036915842,D047_O045_S01_E02
D047,O045,7,115,7.623590142,692,0.331104768,0.086465045,0.220042135,59,0.679206917,11703,D047_O045,2,1,D047_O045_S02,-5249649928216634274,-5130840079157036108,D047_O045_S02_E01
D047,O045,7,115,7.623590142,692,0.331104768,0.086465045,0.220042135,59,0.679206917,11704,D047_O045,2,2,D047_O045_S02,-5249649928216634274,-3406861785839292279,D047_O045_S02_E02
D047,O093,7,115,7.623590142,25,0.276275035,0.078153424,0.291384582,1,0.958605081,11705,D047_O093,1,1,D047_O093_S01,7540352085554842425,-4772400219263846700,D047_O093_S01_E01
D047,O093,7,115,7.623590142,25,0.276275035,0.078153424,0.291384582,1,0.958605081,11706,D047_O093,1,2,D047_O093_S01,7540352085554842425,-62150849892582092,D047_O093_S01_E02
D047,O093,7,115,7.623590142,25,0.276275035,0.078153424,0.291384582,1,0.958605081,11707,D047_O093,2,1,D047_O093_S02,6747951753153052199,-4746900390787286337,D047_O093_S02_E01
D047,O093,7,115,7.623590142,25,0.276275035,0.078153424,0.291384582,1,0.958605081,11708,D047_O093,2,2,D047_O093_S02,6747951753153052199,-2454351874678102228,D047_O093_S02_E02
D047,O055,7,115,7.623590142,143,0.09821222,0.163666817,0.285033773,17,0.601558378,11709,D047_O055,1,1,D047_O055_S01,3047928534960468404,-1782878464765173683,D047_O055_S01_E01
D047,O055,7,115,7.623590142,143,0.09821222,0.163666817,0.285033773,17,0.601558378,11710,D047_O055,1,2,D047_O055_S01,3047928534960468404,7321602789742545116,D047_O055_S01_E02
D047,O055,7,115,7.623590142,143,0.09821222,0.163666817,0.285033773,17,0.601558378,11711,D047_O055,2,1,D047_O055_S02,-3719491090190477326,-2502670890659130880,D047_O055_S02_E01
D047,O055,7,115,7.623590142,143,0.09821222,0.163666817,0.285033773,17,0.601558378,11712,D047_O055,2,2,D047_O055_S02,-3719491090190477326,-520224167992611487,D047_O055_S02_E02
D060,O006,4,126,0.278788784,26,0.466438896,0.19990199,0.36047691,5,0.537345538,11713,D060_O006,1,1,D060_O006_S01,3440513365533536405,-8124916910605000465,D060_O006_S01_E01
D060,O006,4,126,0.278788784,26,0.466438896,0.19990199,0.36047691,5,0.537345538,11714,D060_O006,1,2,D060_O006_S01,3440513365533536405,9118919902070756595,D060_O006_S01_E02
D060,O006,4,126,0.278788784,26,0.466438896,0.19990199,0.36047691,5,0.537345538,11715,D060_O006,2,1,D060_O006_S02,9091399471735897615,2207752273535351218,D060_O006_S02_E01
D060,O006,4,126,0.278788784,26,0.466438896,0.19990199,0.36047691,5,0.537345538,11716,D060_O006,2,2,D060_O006_S02,9091399471735897615,6091544939470397632,D060_O006_S02_E02
D060,O071,4,126,0.278788784,830,0.025772238,0.059916076,0.006124037,1,0.854259133,11717,D060_O071,1,1,D060_O071_S01,-2515869221415943574,-8344747038018047113,D060_O071_S01_E01
D060,O071,4,126,0.278788784,830,0.025772238,0.059916076,0.006124037,1,0.854259133,11718,D060_O071,1,2,D060_O071_S01,-2515869221415943574,-6840601418525551875,D060_O071_S01_E02
D060,O071,4,126,0.278788784,830,0.025772238,0.059916076,0.006124037,1,0.854259133,11719,D060_O071,2,1,D060_O071_S02,8343055702670932301,-8346061432640448422,D060_O071_S02_E01
D060,O071,4,126,0.278788784,830,0.025772238,0.059916076,0.006124037,1,0.854259133,11720,D060_O071,2,2,D060_O071_S02,8343055702670932301,-3547409482772723039,D060_O071_S02_E02
D060,O014,4,126,0.278788784,505,0.055050564,0.385744929,0.323573274,126,0.956197221,11721,D060_O014,1,1,D060_O014_S01,4161151071333729892,-383016099396996119,D060_O014_S01_E01
D060,O014,4,126,0.278788784,505,0.055050564,0.385744929,0.323573274,126,0.956197221,11722,D060_O014,1,2,D060_O014_S01,4161151071333729892,-3144291906194081422,D060_O014_S01_E02
D060,O014,4,126,0.278788784,505,0.055050564,0.385744929,0.323573274,126,0.956197221,11723,D060_O014,2,1,D060_O014_S02,667961702489093862,7374914328165990395,D060_O014_S02_E01
D060,O014,4,126,0.278788784,505,0.055050564,0.385744929,0.323573274,126,0.956197221,11724,D060_O014,2,2,D060_O014_S02,667961702489093862,534480565179123248,D060_O014_S02_E02
D060,O017,4,126,0.278788784,47,0.235947901,0.205558573,0.450421949,1,0.98550411,11725,D060_O017,1,1,D060_O017_S01,-5839807587064858731,6861867457060859286,D060_O017_S01_E01
D060,O017,4,126,0.278788784,47,0.235947901,0.205558573,0.450421949,1,0.98550411,11726,D060_O017,1,2,D060_O017_S01,-5839807587064858731,4354868220555461114,D060_O017_S01_E02
D060,O017,4,126,0.278788784,47,0.235947901,0.205558573,0.450421949,1,0.98550411,11727,D060_O017,2,1,D060_O017_S02,-3700440124125911463,-411821083455763376,D060_O017_S02_E01
D060,O017,4,126,0.278788784,47,0.235947901,0.205558573,0.450421949,1,0.98550411,11728,D060_O017,2,2,D060_O017_S02,-3700440124125911463,-5356674089760920818,D060_O017_S02_E02
D060,O086,4,126,0.278788784,135,0.469888219,0.056365997,0.043821459,28,0.952586866,11729,D060_O086,1,1,D060_O086_S01,2043922898043527441,2648877924094384995,D060_O086_S01_E01
D060,O086,4,126,0.278788784,135,0.469888219,0.056365997,0.043821459,28,0.952586866,11730,D060_O086,1,2,D060_O086_S01,2043922898043527441,3295109533656039604,D060_O086_S01_E02
D060,O086,4,126,0.278788784,135,0.469888219,0.056365997,0.043821459,28,0.952586866,11731,D060_O086,2,1,D060_O086_S02,-4875152437255176709,-3570905220808407927,D060_O086_S02_E01
D060,O086,4,126,0.278788784,135,0.469888219,0.056365997,0.043821459,28,0.952586866,11732,D060_O086,2,2,D060_O086_S02,-4875152437255176709,3249901637873913824,D060_O086_S02_E02
D060,O068,4,126,0.278788784,871,0.148525779,0.2389906,0.43126666,22,0.56330551,11733,D060_O068,1,1,D060_O068_S01,-4827987217560765619,-7176949820552282677,D060_O068_S01_E01
D060,O068,4,126,0.278788784,871,0.148525779,0.2389906,0.43126666,22,0.56330551,11734,D060_O068,1,2,D060_O068_S01,-4827987217560765619,4320311803654783034,D060_O068_S01_E02
D060,O068,4,126,0.278788784,871,0.148525779,0.2389906,0.43126666,22,0.56330551,11735,D060_O068,2,1,D060_O068_S02,5307623619838393565,5827540325853090362,D060_O068_S02_E01
D060,O068,4,126,0.278788784,871,0.148525779,0.2389906,0.43126666,22,0.56330551,11736,D060_O068,2,2,D060_O068_S02,5307623619838393565,8088209271436418151,D060_O068_S02_E02
D060,O088,4,126,0.278788784,74,0.028069089,0.054085246,0.202673962,14,0.619616712,11737,D060_O088,1,1,D060_O088_S01,971515179127548061,8916293079811826859,D060_O088_S01_E01
D060,O088,4,126,0.278788784,74,0.028069089,0.054085246,0.202673962,14,0.619616712,11738,D060_O088,1,2,D060_O088_S01,971515179127548061,-2737687596593353979,D060_O088_S01_E02
D060,O088,4,126,0.278788784,74,0.028069089,0.054085246,0.202673962,14,0.619616712,11739,D060_O088,2,1,D060_O088_S02,1318036438755689411,7876982907378699417,D060_O088_S02_E01
D060,O088,4,126,0.278788784,74,0.028069089,0.054085246,0.202673962,14,0.619616712,11740,D060_O088,2,2,D060_O088_S02,1318036438755689411,2404626032489672954,D060_O088_S02_E02
D060,O004,4,126,0.278788784,544,0.015441285,0.39993713,0.047767101,12,0.621494583,11741,D060_O004,1,1,D060_O004_S01,4456774911064426507,3794199907514567172,D060_O004_S01_E01
D060,O004,4,126,0.278788784,544,0.015441285,0.39993713,0.047767101,12,0.621494583,11742,D060_O004,1,2,D060_O004_S01,4456774911064426507,5690905493198507037,D060_O004_S01_E02
D060,O004,4,126,0.278788784,544,0.015441285,0.39993713,0.047767101,12,0.621494583,11743,D060_O004,2,1,D060_O004_S02,4419326775092047208,-1768447336657697492,D060_O004_S02_E01
D060,O004,4,126,0.278788784,544,0.015441285,0.39993713,0.047767101,12,0.621494583,11744,D060_O004,2,2,D060_O004_S02,4419326775092047208,-1198265265277274459,D060_O004_S02_E02
D060,O044,4,126,0.278788784,721,0.432376139,0.324925408,0.144007894,148,0.742867678,11745,D060_O044,1,1,D060_O044_S01,-2666462089962551871,-5285434280446830869,D060_O044_S01_E01
D060,O044,4,126,0.278788784,721,0.432376139,0.324925408,0.144007894,148,0.742867678,11746,D060_O044,1,2,D060_O044_S01,-2666462089962551871,-8144000070747277694,D060_O044_S01_E02
D060,O044,4,126,0.278788784,721,0.432376139,0.324925408,0.144007894,148,0.742867678,11747,D060_O044,2,1,D060_O044_S02,-4785778060049858153,-7776759286970532867,D060_O044_S02_E01
D060,O044,4,126,0.278788784,721,0.432376139,0.324925408,0.144007894,148,0.742867678,11748,D060_O044,2,2,D060_O044_S02,-4785778060049858153,-5588200649926217057,D060_O044_S02_E02
D060,O039,4,126,0.278788784,48,0.232718262,0.17994217,0.033136716,1,0.784320075,11749,D060_O039,1,1,D060_O039_S01,5526587708567664707,-7256300302150899932,D060_O039_S01_E01
D060,O039,4,126,0.278788784,48,0.232718262,0.17994217,0.033136716,1,0.784320075,11750,D060_O039,1,2,D060_O039_S01,5526587708567664707,-529842461823939237,D060_O039_S01_E02
D060,O039,4,126,0.278788784,48,0.232718262,0.17994217,0.033136716,1,0.784320075,11751,D060_O039,2,1,D060_O039_S02,-8641901078951097880,-5333531638839426722,D060_O039_S02_E01
D060,O039,4,126,0.278788784,48,0.232718262,0.17994217,0.033136716,1,0.784320075,11752,D060_O039,2,2,D060_O039_S02,-8641901078951097880,1340407623590369759,D060_O039_S02_E02
D060,O002,4,126,0.278788784,71,0.386957289,0.33590604,0.423756547,16,1.030814136,11753,D060_O002,1,1,D060_O002_S01,8262317760816228447,-5660678809653683028,D060_O002_S01_E01
D060,O002,4,126,0.278788784,71,0.386957289,0.33590604,0.423756547,16,1.030814136,11754,D060_O002,1,2,D060_O002_S01,8262317760816228447,-4666808491280688475,D060_O002_S01_E02
D060,O002,4,126,0.278788784,71,0.386957289,0.33590604,0.423756547,16,1.030814136,11755,D060_O002,2,1,D060_O002_S02,-3423682539739649474,-1027805771795414018,D060_O002_S02_E01
D060,O002,4,126,0.278788784,71,0.386957289,0.33590604,0.423756547,16,1.030814136,11756,D060_O002,2,2,D060_O002_S02,-3423682539739649474,-7068109384750440603,D060_O002_S02_E02
D060,O040,4,126,0.278788784,585,0.392959459,0.39457393,0.498815231,30,0.847757244,11757,D060_O040,1,1,D060_O040_S01,-6230518012067054736,-6233499611218533085,D060_O040_S01_E01
D060,O040,4,126,0.278788784,585,0.392959459,0.39457393,0.498815231,30,0.847757244,11758,D060_O040,1,2,D060_O040_S01,-6230518012067054736,-9132422806474732807,D060_O040_S01_E02
D060,O040,4,126,0.278788784,585,0.392959459,0.39457393,0.498815231,30,0.847757244,11759,D060_O040,2,1,D060_O040_S02,-8852078528545375169,-5645823909739625256,D060_O040_S02_E01
D060,O040,4,126,0.278788784,585,0.392959459,0.39457393,0.498815231,30,0.847757244,11760,D060_O040,2,2,D060_O040_S02,-8852078528545375169,-811474317864675653,D060_O040_S02_E02
D060,O094,4,126,0.278788784,888,0.302089761,0.091469055,0.358945917,193,0.915650339,11761,D060_O094,1,1,D060_O094_S01,991978387322336283,-2012159418645181038,D060_O094_S01_E01
D060,O094,4,126,0.278788784,888,0.302089761,0.091469055,0.358945917,193,0.915650339,11762,D060_O094,1,2,D060_O094_S01,991978387322336283,-3539069297539685572,D060_O094_S01_E02
D060,O094,4,126,0.278788784,888,0.302089761,0.091469055,0.358945917,193,0.915650339,11763,D060_O094,2,1,D060_O094_S02,8945404174229459711,9220097979519714674,D060_O094_S02_E01
D060,O094,4,126,0.278788784,888,0.302089761,0.091469055,0.358945917,193,0.915650339,11764,D060_O094,2,2,D060_O094_S02,8945404174229459711,8870849965449462761,D060_O094_S02_E02
D060,O081,4,126,0.278788784,229,0.311863322,0.040757227,0.190953924,6,0.52059127,11765,D060_O081,1,1,D060_O081_S01,733160135577034457,6826585385767633469,D060_O081_S01_E01
D060,O081,4,126,0.278788784,229,0.311863322,0.040757227,0.190953924,6,0.52059127,11766,D060_O081,1,2,D060_O081_S01,733160135577034457,3974865197831227944,D060_O081_S01_E02
D060,O081,4,126,0.278788784,229,0.311863322,0.040757227,0.190953924,6,0.52059127,11767,D060_O081,2,1,D060_O081_S02,-5309634019072549252,3163788557930819766,D060_O081_S02_E01
D060,O081,4,126,0.278788784,229,0.311863322,0.040757227,0.190953924,6,0.52059127,11768,D060_O081,2,2,D060_O081_S02,-5309634019072549252,-3001478801505976194,D060_O081_S02_E02
D060,O049,4,126,0.278788784,33,0.068127718,0.327197905,0.351458552,6,0.638016666,11769,D060_O049,1,1,D060_O049_S01,2793848261497199927,-3110780482637791760,D060_O049_S01_E01
D060,O049,4,126,0.278788784,33,0.068127718,0.327197905,0.351458552,6,0.638016666,11770,D060_O049,1,2,D060_O049_S01,2793848261497199927,-4397715308156659907,D060_O049_S01_E02
D060,O049,4,126,0.278788784,33,0.068127718,0.327197905,0.351458552,6,0.638016666,11771,D060_O049,2,1,D060_O049_S02,-4550715174017148576,7888608604715698122,D060_O049_S02_E01
D060,O049,4,126,0.278788784,33,0.068127718,0.327197905,0.351458552,6,0.638016666,11772,D060_O049,2,2,D060_O049_S02,-4550715174017148576,3195394102536205775,D060_O049_S02_E02
D060,O052,4,126,0.278788784,249,0.293109713,0.381495942,0.29384703,30,0.500330142,11773,D060_O052,1,1,D060_O052_S01,-2591535328067530165,-6294317845610046679,D060_O052_S01_E01
D060,O052,4,126,0.278788784,249,0.293109713,0.381495942,0.29384703,30,0.500330142,11774,D060_O052,1,2,D060_O052_S01,-2591535328067530165,-2194485573091512139,D060_O052_S01_E02
D060,O052,4,126,0.278788784,249,0.293109713,0.381495942,0.29384703,30,0.500330142,11775,D060_O052,2,1,D060_O052_S02,3382531825393694146,5806224958666287869,D060_O052_S02_E01
D060,O052,4,126,0.278788784,249,0.293109713,0.381495942,0.29384703,30,0.500330142,11776,D060_O052,2,2,D060_O052_S02,3382531825393694146,863351997958051157,D060_O052_S02_E02
D060,O008,4,126,0.278788784,217,0.118365868,0.010264005,0.438577644,4,0.70421183,11777,D060_O008,1,1,D060_O008_S01,4106644909035937219,-8800961624075575598,D060_O008_S01_E01
D060,O008,4,126,0.278788784,217,0.118365868,0.010264005,0.438577644,4,0.70421183,11778,D060_O008,1,2,D060_O008_S01,4106644909035937219,-6874413940989900260,D060_O008_S01_E02
D060,O008,4,126,0.278788784,217,0.118365868,0.010264005,0.438577644,4,0.70421183,11779,D060_O008,2,1,D060_O008_S02,8771390419382414610,-8474912303523341086,D060_O008_S02_E01
D060,O008,4,126,0.278788784,217,0.118365868,0.010264005,0.438577644,4,0.70421183,11780,D060_O008,2,2,D060_O008_S02,8771390419382414610,-1324849075564713983,D060_O008_S02_E02
D060,O054,4,126,0.278788784,70,0.483939677,0.225369653,0.039302168,11,0.574845385,11781,D060_O054,1,1,D060_O054_S01,5774948308663170269,-6833668028527803386,D060_O054_S01_E01
D060,O054,4,126,0.278788784,70,0.483939677,0.225369653,0.039302168,11,0.574845385,11782,D060_O054,1,2,D060_O054_S01,5774948308663170269,1668398803397679587,D060_O054_S01_E02
D060,O054,4,126,0.278788784,70,0.483939677,0.225369653,0.039302168,11,0.574845385,11783,D060_O054,2,1,D060_O054_S02,-10354020200967336,-122003297310723496,D060_O054_S02_E01
D060,O054,4,126,0.278788784,70,0.483939677,0.225369653,0.039302168,11,0.574845385,11784,D060_O054,2,2,D060_O054_S02,-10354020200967336,-5805908311618656954,D060_O054_S02_E02
D060,O024,4,126,0.278788784,109,0.107543079,0.370185632,0.33107989,2,0.763088384,11785,D060_O024,1,1,D060_O024_S01,-3714667860752145284,-4527775426448154297,D060_O024_S01_E01
D060,O024,4,126,0.278788784,109,0.107543079,0.370185632,0.33107989,2,0.763088384,11786,D060_O024,1,2,D060_O024_S01,-3714667860752145284,6374773517276518291,D060_O024_S01_E02
D060,O024,4,126,0.278788784,109,0.107543079,0.370185632,0.33107989,2,0.763088384,11787,D060_O024,2,1,D060_O024_S02,-4529986312655193211,4004350836752704664,D060_O024_S02_E01
D060,O024,4,126,0.278788784,109,0.107543079,0.370185632,0.33107989,2,0.763088384,11788,D060_O024,2,2,D060_O024_S02,-4529986312655193211,837749860827940869,D060_O024_S02_E02
D060,O096,4,126,0.278788784,91,0.16170145,0.264353919,0.069555674,20,0.545005585,11789,D060_O096,1,1,D060_O096_S01,8578881260159448667,-659821493919157966,D060_O096_S01_E01
D060,O096,4,126,0.278788784,91,0.16170145,0.264353919,0.069555674,20,0.545005585,11790,D060_O096,1,2,D060_O096_S01,8578881260159448667,2397499460249533812,D060_O096_S01_E02
D060,O096,4,126,0.278788784,91,0.16170145,0.264353919,0.069555674,20,0.545005585,11791,D060_O096,2,1,D060_O096_S02,2309246089641906353,-1929895190680846273,D060_O096_S02_E01
D060,O096,4,126,0.278788784,91,0.16170145,0.264353919,0.069555674,20,0.545005585,11792,D060_O096,2,2,D060_O096_S02,2309246089641906353,-3067674769684894351,D060_O096_S02_E02
D060,O011,4,126,0.278788784,163,0.257766277,0.230369452,0.067376828,24,1.041013094,11793,D060_O011,1,1,D060_O011_S01,-7401677718049087833,3576530417153877962,D060_O011_S01_E01
D060,O011,4,126,0.278788784,163,0.257766277,0.230369452,0.067376828,24,1.041013094,11794,D060_O011,1,2,D060_O011_S01,-7401677718049087833,-2870323335543197288,D060_O011_S01_E02
D060,O011,4,126,0.278788784,163,0.257766277,0.230369452,0.067376828,24,1.041013094,11795,D060_O011,2,1,D060_O011_S02,-8028889427732933387,4356968199143596109,D060_O011_S02_E01
D060,O011,4,126,0.278788784,163,0.257766277,0.230369452,0.067376828,24,1.041013094,11796,D060_O011,2,2,D060_O011_S02,-8028889427732933387,5779489984590812151,D060_O011_S02_E02
D060,O007,4,126,0.278788784,20,0.141130372,0.138764594,0.166622366,2,0.974703346,11797,D060_O007,1,1,D060_O007_S01,-8411528499378230224,-3203359372126196372,D060_O007_S01_E01
D060,O007,4,126,0.278788784,20,0.141130372,0.138764594,0.166622366,2,0.974703346,11798,D060_O007,1,2,D060_O007_S01,-8411528499378230224,8013224564042684234,D060_O007_S01_E02
D060,O007,4,126,0.278788784,20,0.141130372,0.138764594,0.166622366,2,0.974703346,11799,D060_O007,2,1,D060_O007_S02,-20038002566626912,-1097068960243926509,D060_O007_S02_E01
D060,O007,4,126,0.278788784,20,0.141130372,0.138764594,0.166622366,2,0.974703346,11800,D060_O007,2,2,D060_O007_S02,-20038002566626912,9030645046242196924,D060_O007_S02_E02
D060,O005,4,126,0.278788784,472,0.458927508,0.08115278,0.018055532,8,0.751825682,11801,D060_O005,1,1,D060_O005_S01,2373850053803358769,-2220784809443885481,D060_O005_S01_E01
D060,O005,4,126,0.278788784,472,0.458927508,0.08115278,0.018055532,8,0.751825682,11802,D060_O005,1,2,D060_O005_S01,2373850053803358769,-2982566780417912588,D060_O005_S01_E02
D060,O005,4,126,0.278788784,472,0.458927508,0.08115278,0.018055532,8,0.751825682,11803,D060_O005,2,1,D060_O005_S02,-506649137389500794,-8077708343494441860,D060_O005_S02_E01
D060,O005,4,126,0.278788784,472,0.458927508,0.08115278,0.018055532,8,0.751825682,11804,D060_O005,2,2,D060_O005_S02,-506649137389500794,7719990953001114436,D060_O005_S02_E02
D060,O051,4,126,0.278788784,264,0.415458501,0.161179135,0.311726789,12,0.922834621,11805,D060_O051,1,1,D060_O051_S01,-6238813159662440409,-4377240480097844401,D060_O051_S01_E01
D060,O051,4,126,0.278788784,264,0.415458501,0.161179135,0.311726789,12,0.922834621,11806,D060_O051,1,2,D060_O051_S01,-6238813159662440409,-8913658939787549096,D060_O051_S01_E02
D060,O051,4,126,0.278788784,264,0.415458501,0.161179135,0.311726789,12,0.922834621,11807,D060_O051,2,1,D060_O051_S02,7345191312800255841,2004003201691269455,D060_O051_S02_E01
D060,O051,4,126,0.278788784,264,0.415458501,0.161179135,0.311726789,12,0.922834621,11808,D060_O051,2,2,D060_O051_S02,7345191312800255841,-2357904019322362648,D060_O051_S02_E02
D060,O035,4,126,0.278788784,173,0.041159595,0.256897351,0.341435098,22,0.936656262,11809,D060_O035,1,1,D060_O035_S01,-3804121913948802706,-8904921287137596244,D060_O035_S01_E01
D060,O035,4,126,0.278788784,173,0.041159595,0.256897351,0.341435098,22,0.936656262,11810,D060_O035,1,2,D060_O035_S01,-3804121913948802706,-4008548291178532271,D060_O035_S01_E02
D060,O035,4,126,0.278788784,173,0.041159595,0.256897351,0.341435098,22,0.936656262,11811,D060_O035,2,1,D060_O035_S02,-6118436338865955835,2610463078017532405,D060_O035_S02_E01
D060,O035,4,126,0.278788784,173,0.041159595,0.256897351,0.341435098,22,0.936656262,11812,D060_O035,2,2,D060_O035_S02,-6118436338865955835,4605784353119699073,D060_O035_S02_E02
D060,O061,4,126,0.278788784,27,0.381805437,0.01616482,0.491613692,4,0.675221612,11813,D060_O061,1,1,D060_O061_S01,-1570016913772655149,4438576446956407870,D060_O061_S01_E01
D060,O061,4,126,0.278788784,27,0.381805437,0.01616482,0.491613692,4,0.675221612,11814,D060_O061,1,2,D060_O061_S01,-1570016913772655149,116642387950540632,D060_O061_S01_E02
D060,O061,4,126,0.278788784,27,0.381805437,0.01616482,0.491613692,4,0.675221612,11815,D060_O061,2,1,D060_O061_S02,-9201672608739334621,4533502104108733472,D060_O061_S02_E01
D060,O061,4,126,0.278788784,27,0.381805437,0.01616482,0.491613692,4,0.675221612,11816,D060_O061,2,2,D060_O061_S02,-9201672608739334621,-8328615244078294556,D060_O061_S02_E02
D060,O041,4,126,0.278788784,49,0.297735298,0.268205888,0.212580592,7,0.765018393,11817,D060_O041,1,1,D060_O041_S01,6924964793903448418,-1746013547671243298,D060_O041_S01_E01
D060,O041,4,126,0.278788784,49,0.297735298,0.268205888,0.212580592,7,0.765018393,11818,D060_O041,1,2,D060_O041_S01,6924964793903448418,-8867050705967415260,D060_O041_S01_E02
D060,O041,4,126,0.278788784,49,0.297735298,0.268205888,0.212580592,7,0.765018393,11819,D060_O041,2,1,D060_O041_S02,-892567139930518502,9206735465660031408,D060_O041_S02_E01
D060,O041,4,126,0.278788784,49,0.297735298,0.268205888,0.212580592,7,0.765018393,11820,D060_O041,2,2,D060_O041_S02,-892567139930518502,6796209649592860122,D060_O041_S02_E02
D060,O063,4,126,0.278788784,159,0.167777479,0.069957712,0.130372357,38,0.943907134,11821,D060_O063,1,1,D060_O063_S01,7739917792559047446,5557011387631656281,D060_O063_S01_E01
D060,O063,4,126,0.278788784,159,0.167777479,0.069957712,0.130372357,38,0.943907134,11822,D060_O063,1,2,D060_O063_S01,7739917792559047446,3114891587119969454,D060_O063_S01_E02
D060,O063,4,126,0.278788784,159,0.167777479,0.069957712,0.130372357,38,0.943907134,11823,D060_O063,2,1,D060_O063_S02,-817113795212685113,7448748800430057978,D060_O063_S02_E01
D060,O063,4,126,0.278788784,159,0.167777479,0.069957712,0.130372357,38,0.943907134,11824,D060_O063,2,2,D060_O063_S02,-817113795212685113,4111425775765480891,D060_O063_S02_E02
D060,O019,4,126,0.278788784,24,0.431629638,0.254066717,0.253740338,1,0.934568431,11825,D060_O019,1,1,D060_O019_S01,-120864562314213009,-4252096259560244007,D060_O019_S01_E01
